tag,DownVotes,user_id,rownum
"twig","1","1977778","2"
"angular2-routing","1","1977778","3"
"angular6","1","1977778","4"
"php-7","1","1977778","5"
"sql","1","1977828","1"
"php","7","1979910","1"
"mysql","3","1979910","2"
"javascript","2","1979910","3"
"firebase","2","1979910","4"
"pdo","2","1979910","5"
"ruby-on-rails","7","1980034","1"
"ruby","3","1980034","2"
"activerecord","3","1980034","3"
"google-maps","2","1980034","4"
"gmaps4rails","2","1980034","5"
"php","6","1980250","1"
"mysql","3","1980250","2"
"arrays","2","1980250","3"
"validation","2","1980250","4"
"fetch","1","1980250","5"
"php","3","1980359","1"
"php-password-hash","2","1980359","2"
"security","2","1980359","3"
"arrays","1","1980359","4"
"qt","1","1980359","5"
"java","2","1980506","1"
"class","1","1980506","2"
"multiple-inheritance","1","1980506","3"
"object","1","1980506","4"
"inheritance","1","1980506","5"
"python","1","1982317","1"
"django","1","1982317","2"
"c","194","1983495","1"
"arrays","34","1983495","2"
"c++","22","1983495","3"
"pointers","19","1983495","4"
"struct","15","1983495","5"
"linux","1","1984421","1"
"operating-system","1","1984421","2"
"while-loop","1","1984421","3"
"unix","1","1984421","4"
"file-io","1","1984421","5"
"go","3","1987437","1"
"http-post","2","1987437","2"
"timeout","2","1987437","3"
"networking","1","1987437","4"
"netstat","1","1987437","5"
"ios","19","1987726","1"
"objective-c","16","1987726","2"
"32-bit","3","1987726","3"
"cocoa-touch","3","1987726","4"
"xcode","3","1987726","5"
"java","3","1988876","1"
"arrays","2","1988876","2"
"algorithm","2","1988876","3"
"guava","1","1988876","4"
"spring","1","1988876","5"
"c++","2","1989269","1"
"stdafx.h","1","1989269","2"
"visual-studio-2017","1","1989269","3"
"string","1","1989269","4"
"cp","12","2032712","1"
"linux","12","2032712","2"
"java","3","2032712","3"
"language-agnostic","2","2032712","4"
"passwords","2","2032712","5"
"python","4","2032943","1"
"silent","2","2032943","2"
"subprocess","2","2032943","3"
"racket","1","2032943","4"
"tail-recursion","1","2032943","5"
"ruby-on-rails-3","3","2033311","1"
"iis-7.5","2","2033311","2"
"fastcgi","2","2033311","3"
"ruby-on-rails","1","2033311","4"
"twitter-bootstrap","4","2035819","1"
"css","4","2035819","2"
"twitter-bootstrap-3","3","2035819","3"
"php","3","2035819","4"
"javascript","3","2035819","5"
"c++","2","2037422","1"
"arrays","1","2037422","2"
"javascript","144","1749403","2"
"angularjs","130","1749403","3"
"c#","111","1749403","4"
"typescript","72","1749403","5"
"c#","10","2061133","1"
"azure","3","2061133","2"
"asp.net","2","2061133","3"
".net","2","2061133","4"
"iis","1","2061133","5"
"php","4","2061376","1"
"zend-framework2","2","2061376","2"
"phpunit","2","2061376","3"
"laravel","1","2061376","4"
"arrays","1","2061376","5"
"security","3","2062384","1"
"ruby-on-rails","1","2062384","2"
"cross-domain","1","2062384","3"
"php","1","2062384","4"
"google-chrome-extension","1","2062384","5"
"c++","45","2068573","1"
"inheritance","4","2068573","2"
"c","4","2068573","3"
"pointers","4","2068573","4"
"arrays","3","2068573","5"
"c++","130","2069064","1"
"c++11","38","2069064","2"
"c++14","28","2069064","3"
"language-lawyer","23","2069064","4"
"templates","19","2069064","5"
"c++","12","2070725","1"
"c","3","2070725","2"
"pthreads","2","2070725","3"
"glibc","2","2070725","4"
"c++11","2","2070725","5"
"java","52","2071828","1"
"regex","6","2071828","2"
"java-8","5","2071828","3"
"generics","5","2071828","4"
"arrays","5","2071828","5"
"c","9","2073232","1"
"c++","5","2073232","2"
"arrays","3","2073232","3"
"java","2","2073232","4"
"serial-port","2","2073232","5"
"python","19","2073595","1"
"python-asyncio","6","2073595","2"
"multithreading","6","2073595","3"
"python-3.x","4","2073595","4"
"contextmanager","2","2073595","5"
"javascript","9","2074346","1"
"jquery","7","2074346","2"
"html","4","2074346","3"
"css","3","2074346","4"
"asp.net","2","2074346","5"
"javascript","10","2076049","1"
"google-maps","7","2076049","2"
"jquery","6","2076049","3"
"google-maps-api-3","4","2076049","4"
"php","4","2076049","5"
"javascript","4","2076787","1"
"numbers","3","2076787","2"
"ruby-on-rails","3","2076787","3"
"bitwise-operators","3","2076787","4"
"activerecord","2","2076787","5"
"stack-trace","1","2077051","1"
"c","1","2077051","2"
"chromium","1","2077051","3"
"c++","1","2077051","4"
"google-chrome","1","2077051","5"
"django","6","2079162","1"
"fullcalendar","4","2079162","2"
"python","4","2079162","3"
"jquery","4","2079162","4"
"ajax","1","2079162","5"
"c++","211","2079303","1"
"language-lawyer","32","2079303","2"
"c","25","2079303","3"
"c++11","22","2079303","4"
"pointers","13","2079303","5"
"jquery","9","2079345","1"
"javascript","7","2079345","2"
"php","7","2079345","3"
"html","3","2079345","4"
"string","3","2079345","5"
"c#","1","2079472","1"
"json.net","1","2079472","2"
"visual-studio-2015","1","2079472","3"
"wpf","1","2079472","4"
"ios","5","2082172","1"
"objective-c","3","2082172","2"
"cocoa","2","2082172","3"
"multithreading","1","2082172","4"
"ios7","1","2082172","5"
"javascript","65","2082673","1"
"php","25","2082673","2"
"jquery","25","2082673","3"
"go","17","2082673","4"
"html","14","2082673","5"
"php","4","2405641","1"
"mysql","2","2405641","2"
"email","1","2405641","3"
"memcached","1","2405641","4"
"javascript","1","2405641","5"
"c","144","2410359","1"
"c++","17","2410359","2"
"arrays","14","2410359","3"
"printf","13","2410359","4"
"string","9","2410359","5"
"c++","82","2411320","1"
"c","68","2411320","2"
"string","26","2411320","3"
"arrays","20","2411320","4"
"algorithm","14","2411320","5"
"php","8","2413722","1"
"jquery","5","2413722","2"
"javascript","3","2413722","3"
"html","3","2413722","4"
"laravel","2","2413722","5"
"batch-file","10","2414894","1"
"windows","6","2414894","2"
"cmd","2","2414894","3"
"windows-7","2","2414894","4"
"cpu","1","2414894","5"
"php","3","2415119","1"
"pdo","2","2415119","2"
"mysql-error-1045","2","2415119","3"
"sql-injection","2","2415119","4"
"datetime","1","2415119","5"
"c#","54","2420979","1"
"asp.net-mvc","10","2420979","2"
".net","7","2420979","3"
"razor","4","2420979","4"
"asp.net-mvc-4","4","2420979","5"
"vb.net","9","2422013","1"
"c++","7","2422013","2"
"php","4","2422013","3"
"visual-studio-2013","4","2422013","4"
"windows","3","2422013","5"
"java","160","2422776","1"
"sql","80","2422776","2"
"mysql","53","2422776","3"
"python","43","2422776","4"
"php","37","2422776","5"
"jquery","5","2500842","1"
"css","3","2500842","2"
"javascript","2","2500842","3"
"html","2","2500842","4"
"java","2","2500842","5"
"junit","3","1768232","4"
"javafx","3","1768232","5"
"c#","22","1768303","1"
"async-await","13","1768303","2"
"task-parallel-library","11","1768303","3"
".net","6","1768303","4"
"javascript","4","1768303","5"
"java","1","1768835","1"
"php","4","1769276","1"
"javascript","3","1769276","2"
"mysql","2","1769276","3"
"invalidation","1","1769276","4"
"internet-explorer","1","1769276","5"
"php","26","1769465","1"
"arrays","6","1769465","2"
"codeigniter","3","1769465","3"
"json","3","1769465","4"
"object","2","1769465","5"
"pysimplesoap","1","1769636","1"
"python","1","1769636","2"
"google-app-engine","1","1769636","3"
"javascript","5","1770430","1"
"c#","3","1770430","2"
"jquery","2","1770430","3"
"android","1","1770430","4"
"regex","1","1770430","5"
"c#","4","1770952","1"
"arrays","2","1770952","2"
"asp.net-mvc","1","1770952","3"
"asp.net","1","1770952","4"
"autofac","1","1770952","5"
"php","14","1771402","1"
"android","4","1771402","2"
"mysql","3","1771402","3"
"arrays","3","1771402","4"
"string","3","1771402","5"
"oracle","1","1772379","1"
"php","1","1772379","2"
"xampp","1","1772379","3"
"ruby","65","1772830","1"
"ruby-on-rails","56","1772830","2"
"ruby-on-rails-4","25","1772830","3"
"activerecord","13","1772830","4"
"arrays","9","1772830","5"
"c++","193","1774667","1"
"c++11","68","1774667","2"
"c++17","24","1774667","3"
"c++14","18","1774667","4"
"standards","13","1774667","5"
"ruby-on-rails","26","2422778","1"
"ruby","8","2422778","2"
"activerecord","6","2422778","3"
"exception","5","2422778","4"
"ruby-on-rails-4","5","2422778","5"
"android","12","2424999","1"
"java","5","2424999","2"
"android-asynctask","2","2424999","3"
"multithreading","2","2424999","4"
"android-recyclerview","2","2424999","5"
"pandoc","2","2425163","1"
"latex","1","2425163","2"
"markdown","1","2425163","3"
"for-loop","1","2426101","1"
"pseudocode","1","2426101","2"
"c","1","2426101","3"
"mysql","1","2427249","1"
"spring","1","2427249","2"
"sql-injection","1","2427249","3"
"xss","1","2427249","4"
"php","1","2427543","1"
"authentication","1","2427543","2"
"javascript","1","2427543","3"
"html","1","2427543","4"
"wordpress","1","2427543","5"
"http-headers","2","2428065","1"
"jquery","2","2428065","2"
"cors","2","2428065","3"
"ajax","2","2428065","4"
"ios8","1","2428065","5"
"html","6","2428160","1"
"javascript","5","2428160","2"
"webpage-screenshot","5","2428160","3"
"html2canvas","5","2428160","4"
"jquery","5","2428160","5"
"ajax","1","2428162","1"
"javascript","1","2428162","2"
"jquery","1","2428162","3"
"c#","6","2428355","1"
".net","2","2428355","2"
"javascript","2","2428355","3"
"configuration","1","2428355","4"
"richtextbox","1","2428355","5"
"java","6","2428802","1"
"logging","5","2428802","2"
"java.util.logging","3","2428802","3"
"junit","1","2428802","4"
"log4j","1","2428802","5"
"css","1","2429182","1"
"html","1","2429182","2"
"twitter","1","2430657","1"
"embed","1","2430657","2"
"video","1","2430657","3"
"php","2","2433622","1"
"eloquent","1","2433622","2"
"laravel","1","2433622","3"
"artisan","1","2433622","4"
"orm","1","2433622","5"
"angular-ui","1","2433664","1"
"angularjs","1","2433664","2"
"angular-ui-router","1","2433664","3"
"c++","3","2433695","1"
"tilde","1","2433695","2"
"bit-manipulation","1","2433695","3"
"php","7","2433987","1"
"c","6","2433987","2"
"diff","5","2433987","3"
"git","5","2433987","4"
"macos","5","2433987","5"
"angularjs","53","2435473","1"
"javascript","39","2435473","2"
"angular","35","2435473","3"
"angularjs-directive","11","2435473","4"
"angularjs-scope","10","2435473","5"
"python","5","2435820","1"
"c","3","2435820","2"
"python-3.x","2","2435820","3"
"macros","2","2435820","4"
"algorithm","2","2435820","5"
"c#","1","2438065","1"
"windows-console","1","2438065","2"
"console","1","2438065","3"
"console-application","1","2438065","4"
"c","2","2441156","1"
"c++","2","2441156","2"
"pointers","1","2441156","3"
"python","1","2441156","4"
"user-interface","1","2441156","5"
"ios","44","2442804","1"
"swift","33","2442804","2"
"java","20","2442804","3"
"xcode","9","2442804","4"
"uilabel","8","2442804","5"
"input","1","2443624","1"
"multi-select","1","2443624","2"
"css","4","1577471","1"
"html","3","1577471","2"
"styling","1","1577471","3"
"javascript","1","1577471","4"
"forms","1","1577471","5"
"c++","4","1578197","1"
"input","3","1578197","2"
"iostream","3","1578197","3"
"switch-statement","1","1578197","4"
"string","1","1578197","5"
"php","1","1578857","1"
"http-headers","1","1578857","2"
"video","1","1578857","3"
"iphone","1","1578857","4"
"mp4","1","1578857","5"
"c++","11","1578925","1"
"ruby-on-rails","5","1578925","2"
"php","4","1578925","3"
"c","4","1578925","4"
"containers","3","1578925","5"
"encryption","1","1581358","1"
"ruby-on-rails-4","1","1581358","2"
"ruby","1","1581358","3"
"ruby-on-rails","1","1581358","4"
".htaccess","2","1581929","1"
"apache","2","1581929","2"
"php","1","1581929","3"
"server-side","1","1581929","4"
"datatables","1","1581929","5"
"php","6","1582331","1"
"switch-statement","3","1582331","2"
"case","3","1582331","3"
"preg-match","3","1582331","4"
"matlab","1","1582331","5"
"python","2","1582425","1"
"coordinates","1","1582425","2"
"mysql","1","1582425","3"
"filter","1","1582425","4"
"sql-injection","1","1582425","5"
"php","21","1583522","1"
"laravel","10","1583522","2"
"laravel-5","6","1583522","3"
"arrays","5","1583522","4"
"laravel-5.4","3","1583522","5"
"java","2","1584653","1"
"jsp","2","1584653","2"
"struts","1","1584653","3"
"tiles","1","1584653","4"
"servlets","1","1584653","5"
"html","7","1585103","1"
"php","7","1585103","2"
"jquery","5","1585103","3"
"javascript","4","1585103","4"
"ajax","2","1585103","5"
"java","26","1585767","1"
"jsp","5","1585767","2"
"multithreading","5","1585767","3"
"spring","4","1585767","4"
"xampp","3","1585767","5"
"jquery","29","1586880","1"
"javascript","29","1586880","2"
"html","27","1586880","3"
"css","23","1586880","4"
"html-table","8","1586880","5"
"maven","3","1589700","1"
"java","3","1589700","2"
"maven-3","2","1589700","3"
"xslt","2","1589700","4"
"cobertura","2","1589700","5"
"php","9","1592648","1"
"html","3","1592648","2"
"mysql","2","1592648","3"
"pdo","1","1592648","4"
"caching","1","1592648","5"
"javascript","3","1593024","1"
"tampermonkey","1","1593024","2"
"multiple-choice","1","1593024","3"
"object","1","1593024","4"
"python","1","1593024","5"
"c++","138","1593860","1"
"c++11","29","1593860","2"
"c","13","1593860","3"
"pointers","10","1593860","4"
"casting","9","1593860","5"
"php","2","1594060","1"
"python","2","1594060","2"
"laravel","1","1594060","3"
"laravel-5.1","1","1594060","4"
"r","1","1594060","5"
"java","22","1813616","1"
"unicode","4","1813616","2"
"regex","4","1813616","3"
"ssl","3","1813616","4"
"spring","2","1813616","5"
"javascript","4","1813853","1"
"java","3","1813853","2"
"html","3","1813853","3"
"arrays","3","1813853","4"
"php","2","1813853","5"
"java","9","1813858","1"
"php","9","1813858","2"
"android","9","1813858","3"
"laravel","8","1813858","4"
"docker","8","1813858","5"
"vb6","1","1815342","1"
"java","2","1815544","1"
"jaxb","1","1815544","2"
"criteria-api","1","1815544","3"
"javascript","1","1815544","4"
"node.js","1","1815544","5"
"mysql","29","1816093","1"
"php","13","1816093","2"
"sql","6","1816093","3"
"pdo","5","1816093","4"
"stored-procedures","4","1816093","5"
"c#","18","1816704","1"
"javascript","7","1816704","2"
"exception","4","1816704","3"
"asp.net-mvc","4","1816704","4"
"asp.net-web-api","3","1816704","5"
"java","4","1817029","1"
"oracle","2","1817029","2"
"rest","1","1817029","3"
"ssl","1","1817029","4"
"authentication","1","1817029","5"
"c++","3","1817167","1"
"udp","1","1817167","2"
"linux","1","1817167","3"
"sockets","1","1817167","4"
"inheritance","1","1817167","5"
"android","24","1818045","1"
"java","8","1818045","2"
"jpa","7","1818045","3"
"gradle","7","1818045","4"
"android-activity","5","1818045","5"
"matrix","1","1818874","1"
"opengl","1","1818874","2"
"c++","1","1818874","3"
"vector","1","1818874","4"
"xss","1","1819756","1"
"sql","1","1820424","1"
"split","1","1820424","2"
"sql-server","1","1820424","3"
"mysql","1","1820424","4"
"tsql","1","1820424","5"
"c#","9","1822514","1"
"iis","6","1822514","2"
"asp.net","5","1822514","3"
"sqlite","4","1822514","4"
"web-applications","4","1822514","5"
"php","1","2443624","3"
"css","1","2446143","1"
"html","1","2446143","2"
"passwords","1","2446171","1"
"malware","1","2446171","2"
"security","1","2446171","3"
"java","5","2450403","1"
"android","2","2450403","2"
"x86","1","2450403","3"
"input","1","2450403","4"
"key","1","2450403","5"
"iphone","12","2450704","1"
"ios","12","2450704","2"
"objective-c","6","2450704","3"
"cocoa-touch","3","2450704","4"
"parse-platform","2","2450704","5"
"android","1","2451683","1"
"nvidia","1","2451683","2"
"android-ndk","1","2451683","3"
"cuda","1","2451683","4"
"opencv","1","2451683","5"
"ios","1","2453855","1"
"objective-c","1","2453855","2"
"c","311","2455888","1"
"c++","71","2455888","2"
"pointers","63","2455888","3"
"arrays","51","2455888","4"
"language-lawyer","17","2455888","5"
"javascript","4","2456263","1"
"jestjs","4","2456263","2"
"jasmine","3","2456263","3"
"angular","2","2456263","4"
"go","2","2456263","5"
"c++","7","2456565","1"
"c++11","3","2456565","2"
"struct","1","2456565","3"
"tuples","1","2456565","4"
"minmax","1","2456565","5"
"sql-server","2","2456646","1"
"sql","2","2456646","2"
"css","1","2456646","3"
"html","1","2456646","4"
"foreach","1","2456646","5"
"javascript","6","2457005","1"
"jquery","4","2457005","2"
"html","3","2457005","3"
"checkbox","2","2457005","4"
"css-shapes","1","2457005","5"
"ajax","1","2458358","1"
"security","1","2458358","2"
"contacts","1","2458358","3"
"android","1","2458358","4"
"permissions","1","2458358","5"
"c++","2","2460285","1"
"encryption","1","2460285","2"
"cryptography","1","2460285","3"
"algorithm","1","2460285","4"
"methods","1","2460285","5"
"powershell","12","2460798","1"
"securestring","4","2460798","2"
"powershell-3.0","3","2460798","3"
"atl","2","2460798","4"
"mfc","2","2460798","5"
"java","1","2463304","1"
"android","1","2463304","2"
"while-loop","1","2463304","3"
"android-cursor","1","2463304","4"
"android-sqlite","1","2463304","5"
"javascript","34","2463734","1"
"html","11","2463734","2"
"jquery","7","2463734","3"
"php","3","2463734","4"
"sql","3","2463734","5"
"c#","1","2464918","1"
"xss","1","2464918","2"
"encryption","1","2464918","3"
"cryptography","1","2464918","4"
"security","1","2464918","5"
"c","13","2470782","1"
"string","4","2470782","2"
"file","3","2470782","3"
"arrays","3","2470782","4"
"linux","2","2470782","5"
"rest","3","2472066","1"
"java","3","2472066","2"
"spring","3","2472066","3"
"patch","2","2472066","4"
"spring-boot","2","2472066","5"
"php","1","2474788","1"
"sql-injection","1","2474788","2"
"multidimensional-array","1","2474788","3"
"c","1","2474788","4"
"memory-management","1","2474788","5"
"struct","2","2475729","1"
"c","2","2475729","2"
"function","2","2475729","3"
"segmentation-fault","1","2475729","4"
"c++","1","2475729","5"
"sql","2","2476231","1"
"mysql","2","2476231","2"
"fetch","1","2476231","3"
"php","1","2476231","4"
"haskell","2","2476735","1"
"functional-programming","1","2476735","2"
"io","1","2476735","3"
"comonad","1","2476735","4"
"memoization","1","2476735","5"
"html","1","2478046","1"
"javascript","1","2478046","2"
"jquery","1","2478046","3"
"php","11","2483649","1"
"foreach","2","2483649","2"
"arrays","2","2483649","3"
"mysql","2","2483649","4"
"codeigniter","1","2483649","5"
"selenium-webdriver","7","2484967","1"
"webdriver","6","2484967","2"
"java","2","2484967","3"
"automated-tests","2","2484967","4"
"selenium","1","2484967","5"
"c","3","2485966","1"
"assembly","2","2485966","2"
"while-loop","2","2485966","3"
"mysql","2","2485966","4"
"html","1","2485966","5"
"c++","18","2491746","1"
"windows","3","2491746","2"
"service","3","2491746","3"
"winapi","3","2491746","4"
"registry","3","2491746","5"
"javascript","8","2550964","1"
"php","6","2550964","2"
"d3.js","3","2550964","3"
"reactjs","3","2550964","4"
"jquery","3","2550964","5"
"linux","6","2554537","1"
"shell","5","2554537","2"
"sql","5","2554537","3"
"vba","4","2554537","4"
"excel","4","2554537","5"
"php","4","2555778","1"
"jquery","2","2555778","2"
"arrays","2","2555778","3"
"mysql","2","2555778","4"
"database","1","2555778","5"
"css","1","2556112","1"
"css-selectors","1","2556112","2"
"ajax","1","2556447","1"
"parsing","3","1796579","5"
"java","1","1797200","1"
"sql","1","1797200","2"
"mysql","1","1797200","3"
"hibernate","1","1797200","4"
"yii","2","1797579","1"
"php","1","1797579","2"
"multiline","1","1797579","3"
"database","1","1797579","4"
"paragraph","1","1797579","5"
"entity-framework","1","1797628","1"
"spring-mvc","1","1797628","2"
"thymeleaf","1","1797628","3"
"asynchronous","1","1797628","4"
"dbcontext","1","1797628","5"
"c","4","1799742","1"
"c++","3","1799742","2"
"javascript","3","1799742","3"
"stdin","2","1799742","4"
"fgets","2","1799742","5"
"php","4","1801623","1"
"symfony","2","1801623","2"
"json","2","1801623","3"
"yii","1","1801623","4"
"vue.js","1","1801623","5"
"php","14","1804506","1"
"domdocument","12","1804506","2"
"html","12","1804506","3"
"javascript","1","1804506","4"
"pdo","1","1804506","5"
"ruby","11","1805902","1"
"ruby-on-rails","4","1805902","2"
"arrays","3","1805902","3"
"string-formatting","3","1805902","4"
"python","3","1805902","5"
"ember.js","4","1806037","1"
"javascript","2","1806037","2"
"handlebars.js","1","1806037","3"
"model-view-controller","1","1806037","4"
"linux","1","1806289","1"
"c#","17","1806780","1"
"c++","4","1806780","2"
"regex","4","1806780","3"
"sql","3","1806780","4"
"c","3","1806780","5"
"java","2","1807339","1"
"php","2","1807339","2"
"wireless","1","1807339","3"
"xss","1","1807339","4"
"cmd","1","1807339","5"
"java","13","1807667","1"
"systemd","4","1807667","2"
"maven","4","1807667","3"
"git","4","1807667","4"
"homebrew","3","1807667","5"
"typo3","2","1809221","1"
"twitter-bootstrap","2","1809221","2"
"theming","2","1809221","3"
"android","2","1809221","4"
"thymeleaf","1","1809221","5"
"c","9","1809377","1"
"int","4","1809377","2"
"integer-overflow","4","1809377","3"
"linux","1","1809377","4"
"c99","1","1809377","5"
"gfortran","2","1809925","1"
"gcc","2","1809925","2"
"compiler-errors","2","1809925","3"
"fortran","2","1809925","4"
"scala","17","1809978","1"
"akka","3","1809978","2"
"generics","2","1809978","3"
"list","2","1809978","4"
"sbt","2","1809978","5"
"objective-c","1","1810064","1"
"ios","1","1810064","2"
"uitableview","1","1810064","3"
"accessoryview","1","1810064","4"
"html","5","1810243","1"
"javascript","4","1810243","2"
"jquery","4","1810243","3"
"asp.net","2","1810243","4"
"css","2","1810243","5"
"c","23","1813336","1"
"recursion","2","1813336","2"
"static","2","1813336","3"
"embedded","2","1813336","4"
"c++","2","1813336","5"
"java","10","1835769","1"
"c#","7","1835769","2"
"algorithm","6","1835769","3"
"if-statement","5","1835769","4"
"performance","4","1835769","5"
"algorithm","2","1835778","1"
"data-structures","1","1835778","2"
"modular-arithmetic","1","1835778","3"
"graph","1","1835778","4"
"number-theory","1","1835778","5"
"browser","1","1836314","1"
"jquery-mobile","1","1836314","2"
"multithreading","1","1836314","3"
"javascript","1","1836314","4"
"jquery","1","1836314","5"
"php","3","1836618","1"
"responsive-design","2","1836618","2"
"em","2","1836618","3"
"mysql","2","1836618","4"
"font-size","2","1836618","5"
"python","2","1836709","1"
"multithreading","1","1836709","2"
"orm","1","1836709","3"
"django","1","1836709","4"
"kivy","1","1836709","5"
"asp.net-core","6","1836935","1"
"c#","4","1836935","2"
"asp.net-core-mvc","3","1836935","3"
"asp.net","3","1836935","4"
"dependency-injection","2","1836935","5"
"preprocessor-directive","1","1837009","1"
"visual-studio","1","1837009","2"
"c++","1","1837009","3"
"c","6","1837203","1"
"c#","5","1837203","2"
"struct","4","1837203","3"
"unity3d","2","1837203","4"
"visual-studio-2013","2","1837203","5"
"visual-studio-2013","2","1837731","1"
"tfs","2","1837731","2"
"asp.net","1","1837731","3"
"javascript","1","1837731","4"
"visual-studio-2010","1","1837731","5"
"c#","51","1838048","1"
".net","12","1838048","2"
"system","5","1838048","3"
"linq","4","1838048","4"
"winforms","4","1838048","5"
"substring","1","1838726","1"
"linux","1","1838726","2"
"caching","1","1838726","3"
"c++","1","1838726","4"
"heap-memory","1","1838726","5"
"c","37","1839777","1"
"c++","26","1839777","2"
"git","13","1839777","3"
"floating-point","10","1839777","4"
"php","2","2004683","2"
"ice","1","2004683","3"
"xampp","1","2004683","4"
"assignment-operator","1","2004683","5"
"matplotlib","1","2005291","1"
"html","1","2005291","2"
"javascript","1","2005291","3"
"numpy","1","2005291","4"
"ember.js","1","2005291","5"
"php","1","2005984","1"
"immutability","1","2005984","2"
"c#","1","2005984","3"
"pdo","1","2005984","4"
"php","5","2007059","1"
".htaccess","3","2007059","2"
"uri","3","2007059","3"
"cache-control","3","2007059","4"
"mysqli","1","2007059","5"
"php","6","2008384","1"
"node.js","4","2008384","2"
"reactjs","3","2008384","3"
"javascript","3","2008384","4"
"express","2","2008384","5"
"forms","1","2009684","1"
"php","1","2009684","2"
"php","11","2011048","1"
"header","3","2011048","2"
"sql","1","2011048","3"
"validation","1","2011048","4"
"spry","1","2011048","5"
"python","44","2011147","1"
"django","9","2011147","2"
"list","8","2011147","3"
"floating-point","6","2011147","4"
"python-3.x","2","2011147","5"
"sockets","3","2011440","1"
"linux","3","2011440","2"
"c++","2","2011440","3"
"c","1","2011440","4"
"java","8","2013044","1"
"configuration-files","2","2013044","2"
"swing","1","2013044","3"
"jls","1","2013044","4"
"future","1","2013044","5"
"symlink","8","2013580","1"
"c#","8","2013580","2"
"javascript","7","2013580","3"
"css","6","2013580","4"
"html","5","2013580","5"
"qt","7","2013738","1"
"c++","5","2013738","2"
"qml","4","2013738","3"
"qt5","3","2013738","4"
"qtquick2","2","2013738","5"
"fibonacci","3","2015270","1"
"algorithm","3","2015270","2"
"opengl","3","2015270","3"
"math","3","2015270","4"
"c++","2","2015270","5"
"php","4","2016221","1"
"python","2","2016221","2"
"arrays","2","2016221","3"
"reformat","1","2016221","4"
"vim","1","2016221","5"
"python","1","2016404","1"
"cython","1","2016404","2"
"dll","1","2016404","3"
"c++","1","2016404","4"
"c","1","2016404","5"
"c","2","2016408","1"
"c++","2","2016408","2"
"linux","2","2016408","3"
"numbers","1","2016408","4"
"tlb","1","2016408","5"
"php","2","2016554","1"
"regex","1","2016554","2"
"mysql","1","2016554","3"
"api","1","2016554","4"
"mysqli","1","2016554","5"
"openssh","1","2022549","1"
"regex","1","2022549","2"
"trim","1","2022549","3"
"preg-replace","1","2022549","4"
"git","1","2022549","5"
"java","6","2023577","1"
"sockets","2","2023577","2"
"java-8","1","2023577","3"
"static","1","2023577","4"
"http","1","2023577","5"
"sql-server","26","2024469","1"
"sql","11","2024469","2"
"sql-server-2008","10","2024469","3"
"javascript","8","2024469","4"
"c#","6","2024469","5"
"php","9","2026065","1"
"node.js","5","2026065","2"
"mysql","5","2026065","3"
"arrays","4","2026065","4"
"html","4","2026065","5"
"java","6","2026293","1"
"jfilechooser","1","2026293","2"
"newline","1","2026293","3"
"swingx","1","2026293","4"
"palindrome","1","2026293","5"
"android","21","2027272","1"
"java","4","2027272","2"
"sqlite","2","2027272","3"
"alarmmanager","2","2027272","4"
"adb","2","2027272","5"
"activerecord","1","2027330","1"
"php","1","2027330","2"
"sql-injection","1","2027330","3"
"c#","6","2028471","1"
"linq","3","2028471","2"
".net","3","2028471","3"
"asp.net-mvc","2","2028471","4"
"list","2","2028471","5"
"c#","2","2028695","1"
"asp.net","2","2028695","2"
"excel","1","2028695","3"
"gridview","1","2028695","4"
"assembly","22","2028907","1"
"x86","16","2028907","2"
"c++","9","2028907","3"
"performance","8","2028907","4"
"optimization","8","2028907","5"
"asp.net-mvc","4","2030565","1"
"c#","2","2030565","2"
"angularjs","1","2030565","3"
"amazon-sqs","1","2030565","4"
"asp.net-core-mvc","1","2030565","5"
"html","1","2030720","1"
"this","1","2030720","2"
"css","1","2030720","3"
"php","1","2030720","4"
"jquery","1","2030720","5"
"c++","61","2032021","1"
"c","36","2032021","2"
"java","16","2032021","3"
"python","13","2032021","4"
"string","12","2032021","5"
"c","11","2192592","1"
"pointers","5","2192592","2"
"arrays","4","2192592","3"
"string","3","2192592","4"
"scanf","3","2192592","5"
"python","14","2193418","1"
"mysql-python","3","2193418","2"
"code-cleanup","2","2193418","3"
"mysql","2","2193418","4"
"empty-list","2","2193418","5"
"c","3","2193968","1"
"if-statement","1","2193968","2"
"jquery","9","1625737","3"
".net","6","1625737","4"
"asp.net-mvc","6","1625737","5"
"javascript","2","1626269","1"
"input","1","1626269","2"
"html","1","1626269","3"
"cryptography","1","1626269","4"
"subresource-integrity","1","1626269","5"
"c++","4","1626632","1"
"versioning","1","1626632","2"
"linux","1","1626632","3"
"bash","1","1626632","4"
"actionscript-3","13","1627055","1"
"powershell","10","1627055","2"
"flash","5","1627055","3"
"events","3","1627055","4"
"conditional-operator","3","1627055","5"
"composer-php","68","1627406","1"
"php","65","1627406","2"
"docker","13","1627406","3"
"user-permissions","13","1627406","4"
"root","13","1627406","5"
"php","13","1627410","1"
"javascript","3","1627410","2"
"html","2","1627410","3"
"popup","2","1627410","4"
"string","1","1627410","5"
"lucene","8","1628375","1"
"java","4","1628375","2"
"elasticsearch","2","1628375","3"
"search","2","1628375","4"
"lucene.net","1","1628375","5"
"python","47","1628832","1"
"django","33","1628832","2"
"javascript","20","1628832","3"
"list","20","1628832","4"
"jquery","10","1628832","5"
"c","15","1629262","1"
