postid,hours_for_accepted_answer,nanswers,view_count,answersviews
5657660,0.11555555555555555,2.0,6346.0,0.0003151591553734636
21660993,0.11555555555555555,3.0,1719.0,0.0017452006980802793
18149366,0.11555555555555555,3.0,1048.0,0.0028625954198473282
10983084,0.11555555555555555,3.0,174.0,0.017241379310344827
4962000,0.11555555555555555,3.0,146.0,0.02054794520547945
23799094,0.11555555555555555,2.0,85.0,0.023529411764705882
18172797,0.11527777777777778,1.0,114.0,0.008771929824561403
39377986,0.11527777777777778,1.0,98.0,0.01020408163265306
633245,0.11527777777777778,2.0,13269.0,0.00015072725902479464
53762085,0.11527777777777778,1.0,34.0,0.029411764705882353
25429940,0.11527777777777778,1.0,891.0,0.001122334455667789
8184993,0.11527777777777778,4.0,344.0,0.011627906976744186
57733212,0.11527777777777778,1.0,53.0,0.018867924528301886
41299744,0.11527777777777778,1.0,4595.0,0.0002176278563656148
27150341,0.11527777777777778,2.0,67.0,0.029850746268656716
1765168,0.11527777777777778,2.0,235.0,0.00851063829787234
17109592,0.11527777777777778,3.0,1990.0,0.001507537688442211
24375801,0.11527777777777778,1.0,878.0,0.0011389521640091116
6549035,0.11527777777777778,1.0,1671.0,0.0005984440454817474
43717574,0.11527777777777778,2.0,724.0,0.0027624309392265192
33708568,0.11527777777777778,1.0,120.0,0.008333333333333333
2254953,0.11527777777777778,1.0,492.0,0.0020325203252032522
28097121,0.115,2.0,2653.0,0.0007538635506973238
11440548,0.115,1.0,332.0,0.0030120481927710845
33190206,0.115,3.0,424.0,0.007075471698113208
8933962,0.115,1.0,486.0,0.00205761316872428
23744746,0.115,3.0,4081.0,0.0007351139426611125
48553766,0.115,1.0,78.0,0.01282051282051282
30220772,0.115,1.0,191.0,0.005235602094240838
60188454,0.115,2.0,49.0,0.04081632653061224
6560950,0.115,4.0,201.0,0.01990049751243781
21615874,0.115,3.0,675.0,0.0044444444444444444
11137556,0.115,2.0,88.0,0.022727272727272728
5185747,0.115,2.0,662.0,0.0030211480362537764
35816270,0.115,1.0,1512.0,0.0006613756613756613
29194994,0.115,2.0,200.0,0.01
24640958,0.115,3.0,1389.0,0.0021598272138228943
43383243,0.115,1.0,9738.0,0.00010269049086054631
32239381,0.115,1.0,85.0,0.011764705882352941
11772434,0.115,1.0,3857.0,0.00025926886180969663
20527847,0.11472222222222223,1.0,257.0,0.0038910505836575876
50315930,0.11472222222222223,1.0,1371.0,0.0007293946024799417
7662203,0.11472222222222223,2.0,87.0,0.022988505747126436
2353666,0.11472222222222223,10.0,29081.0,0.0003438671297410681
10929503,0.11472222222222223,4.0,1255.0,0.0031872509960159364
2250263,0.11472222222222223,4.0,9294.0,0.00043038519474930065
37398139,0.11472222222222223,2.0,56.0,0.03571428571428571
32823137,0.11472222222222223,1.0,666.0,0.0015015015015015015
17016960,0.11472222222222223,3.0,43950.0,6.825938566552901e-05
5276688,0.11472222222222223,6.0,30085.0,0.00019943493435266744
58215655,0.11472222222222223,1.0,175.0,0.005714285714285714
18324452,0.11472222222222223,1.0,622.0,0.001607717041800643
26013280,0.11472222222222223,1.0,134.0,0.007462686567164179
59370573,0.11472222222222223,1.0,149.0,0.006711409395973154
12834870,0.11444444444444445,2.0,1150.0,0.0017391304347826088
29885848,0.11444444444444445,1.0,742.0,0.0013477088948787063
758002,0.11444444444444445,3.0,3185.0,0.0009419152276295133
59072635,0.11444444444444445,1.0,41.0,0.024390243902439025
5001803,0.11444444444444445,5.0,2350.0,0.002127659574468085
42120316,0.11444444444444445,3.0,149.0,0.020134228187919462
29149025,0.11444444444444445,1.0,57.0,0.017543859649122806
8969046,0.11444444444444445,4.0,237.0,0.016877637130801686
16343574,0.11444444444444445,4.0,716.0,0.00558659217877095
6322912,0.11444444444444445,2.0,307.0,0.006514657980456026
59782957,0.11444444444444445,1.0,42.0,0.023809523809523808
2993027,0.11444444444444445,6.0,8398.0,0.0007144558228149559
2608442,0.11444444444444445,5.0,199.0,0.02512562814070352
48525463,0.11416666666666667,2.0,99.0,0.020202020202020204
13756683,0.11416666666666667,2.0,75.0,0.02666666666666667
33452361,0.11416666666666667,1.0,2829.0,0.0003534817956875221
1445815,0.11416666666666667,3.0,184.0,0.016304347826086956
37536549,0.11416666666666667,1.0,755.0,0.0013245033112582781
62222902,0.11416666666666667,3.0,40.0,0.075
39057297,0.11416666666666667,1.0,53.0,0.018867924528301886
6835026,0.11416666666666667,2.0,1411.0,0.001417434443656981
35439037,0.11416666666666667,3.0,51.0,0.058823529411764705
26065916,0.11416666666666667,3.0,582.0,0.005154639175257732
31348367,0.11388888888888889,1.0,1281.0,0.00078064012490242
5681547,0.11388888888888889,1.0,1071.0,0.0009337068160597573
23318314,0.11388888888888889,1.0,530.0,0.0018867924528301887
12769462,0.11388888888888889,2.0,14781.0,0.000135308842432853
61470481,0.11388888888888889,1.0,175.0,0.005714285714285714
2825251,0.11388888888888889,4.0,3287.0,0.001216915120170368
31316119,0.11388888888888889,2.0,810.0,0.0024691358024691358
2412276,0.11388888888888889,3.0,433.0,0.006928406466512702
28806624,0.11388888888888889,1.0,1897.0,0.0005271481286241434
5661433,0.11388888888888889,5.0,1865.0,0.002680965147453083
14590520,0.11388888888888889,1.0,175.0,0.005714285714285714
2622856,0.11361111111111111,7.0,6377.0,0.0010976948408342481
34341342,0.11361111111111111,2.0,433.0,0.004618937644341801
249318,0.11361111111111111,2.0,4665.0,0.00042872454448017146
4262376,0.11361111111111111,4.0,6271.0,0.0006378568011481422
32738763,0.11361111111111111,13.0,218957.0,5.937238818580817e-05
51297053,0.11361111111111111,2.0,661.0,0.0030257186081694403
5914915,0.11361111111111111,1.0,448.0,0.002232142857142857
10755942,0.11361111111111111,2.0,6686.0,0.0002991325157044571
7810190,0.11361111111111111,1.0,161.0,0.006211180124223602
6194424,0.11361111111111111,2.0,5283.0,0.0003785727806170736
17047345,0.11361111111111111,3.0,3620.0,0.0008287292817679558
4672684,0.11361111111111111,3.0,2433.0,0.0012330456226880395
14545340,0.11361111111111111,4.0,13380.0,0.00029895366218236175
6806383,0.11361111111111111,2.0,149.0,0.013422818791946308
10804740,0.11361111111111111,3.0,648.0,0.004629629629629629
22830703,0.11361111111111111,5.0,113.0,0.04424778761061947
1637596,0.11333333333333333,2.0,451.0,0.004434589800443459
6898261,0.11333333333333333,2.0,95.0,0.021052631578947368
22748382,0.11333333333333333,2.0,83.0,0.024096385542168676
17393412,0.11333333333333333,1.0,83.0,0.012048192771084338
9963905,0.11333333333333333,2.0,3970.0,0.0005037783375314861
4485475,0.11333333333333333,1.0,867.0,0.0011534025374855825
14009026,0.11333333333333333,2.0,497.0,0.004024144869215292
12427029,0.11333333333333333,2.0,1157.0,0.001728608470181504
6505062,0.11333333333333333,5.0,1162.0,0.004302925989672977
62406186,0.11333333333333333,1.0,27.0,0.037037037037037035
24353132,0.11333333333333333,1.0,180.0,0.005555555555555556
3293192,0.11333333333333333,5.0,226.0,0.022123893805309734
46133864,0.11333333333333333,1.0,738.0,0.0013550135501355014
33091630,0.11305555555555556,3.0,149.0,0.020134228187919462
12667636,0.11305555555555556,2.0,2788.0,0.0007173601147776184
20616668,0.11305555555555556,1.0,128.0,0.0078125
2813151,0.11305555555555556,1.0,527.0,0.0018975332068311196
11239883,0.11305555555555556,5.0,2843.0,0.0017587055926837848
40460906,0.11305555555555556,2.0,59.0,0.03389830508474576
8990123,0.11305555555555556,2.0,127.0,0.015748031496062992
8813531,0.11305555555555556,1.0,918.0,0.0010893246187363835
54214855,0.11305555555555556,1.0,44.0,0.022727272727272728
5322610,0.11305555555555556,3.0,659.0,0.004552352048558422
10663446,0.11305555555555556,7.0,48022.0,0.00014576652367664821
33507456,0.11305555555555556,1.0,160.0,0.00625
22363398,0.11305555555555556,2.0,73.0,0.0273972602739726
51076634,0.11305555555555556,1.0,287.0,0.003484320557491289
11637440,0.11277777777777778,2.0,261.0,0.007662835249042145
40550823,0.11277777777777778,1.0,95.0,0.010526315789473684
15048580,0.11277777777777778,5.0,2083.0,0.002400384061449832
6051869,0.11277777777777778,3.0,8151.0,0.000368052999631947
45525503,0.11277777777777778,3.0,476.0,0.0063025210084033615
32685172,0.11277777777777778,1.0,44.0,0.022727272727272728
44306979,0.11277777777777778,2.0,520.0,0.0038461538461538464
381171,0.11277777777777778,7.0,42436.0,0.00016495428409840702
1845737,0.11277777777777778,4.0,2181.0,0.0018340210912425492
57585284,0.11277777777777778,2.0,575.0,0.0034782608695652175
6755822,0.1125,2.0,186.0,0.010752688172043012
6468280,0.1125,3.0,179.0,0.01675977653631285
14543878,0.1125,3.0,153.0,0.0196078431372549
13387091,0.1125,3.0,20443.0,0.00014674949860587976
13735811,0.1125,2.0,1301.0,0.0015372790161414297
27340036,0.1125,2.0,1561.0,0.0012812299807815502
19245217,0.1125,3.0,777.0,0.003861003861003861
17373120,0.1125,3.0,88.0,0.03409090909090909
26813544,0.1125,2.0,31.0,0.06451612903225806
62226376,0.1125,1.0,19.0,0.05263157894736842
14760587,0.1125,2.0,43849.0,4.5611074368856756e-05
60717284,0.1125,1.0,25.0,0.04
16974668,0.1125,2.0,489.0,0.00408997955010225
16870186,0.1125,2.0,10331.0,0.00019359210144226117
12233703,0.1125,3.0,219.0,0.0136986301369863
4018929,0.1125,5.0,12273.0,0.0004073983541106494
574159,0.1125,12.0,34409.0,0.00034874596762474934
39259510,0.1125,1.0,216.0,0.004629629629629629
35376587,0.11222222222222222,1.0,158.0,0.006329113924050633
11910158,0.11222222222222222,1.0,2646.0,0.0003779289493575208
50262104,0.11222222222222222,2.0,218.0,0.009174311926605505
24917598,0.11222222222222222,1.0,168.0,0.005952380952380952
10134008,0.11222222222222222,3.0,5546.0,0.0005409304002884963
41648895,0.11222222222222222,2.0,80.0,0.025
11975804,0.11222222222222222,2.0,2308.0,0.0008665511265164644
243152,0.11222222222222222,7.0,10808.0,0.0006476683937823834
9538842,0.11222222222222222,3.0,120.0,0.025
19885739,0.11222222222222222,1.0,849.0,0.001177856301531213
4044073,0.11194444444444444,3.0,172.0,0.01744186046511628
30150234,0.11194444444444444,1.0,75.0,0.013333333333333334
4309199,0.11194444444444444,8.0,3399.0,0.0023536334215945864
21406193,0.11194444444444444,4.0,336.0,0.011904761904761904
44277220,0.11194444444444444,2.0,101.0,0.019801980198019802
47108197,0.11194444444444444,2.0,123.0,0.016260162601626018
5473499,0.11194444444444444,3.0,837.0,0.0035842293906810036
9609428,0.11194444444444444,3.0,387.0,0.007751937984496124
11699221,0.11166666666666666,1.0,1231.0,0.0008123476848090983
38985964,0.11166666666666666,1.0,222.0,0.0045045045045045045
37077051,0.11166666666666666,3.0,671.0,0.004470938897168405
18885905,0.11166666666666666,3.0,205.0,0.014634146341463415
46468376,0.11166666666666666,1.0,1975.0,0.0005063291139240507
26639120,0.11166666666666666,1.0,40.0,0.025
34069869,0.11166666666666666,1.0,797.0,0.0012547051442910915
7168347,0.11166666666666666,5.0,382.0,0.013089005235602094
11316577,0.11166666666666666,2.0,640.0,0.003125
30032200,0.11166666666666666,3.0,9340.0,0.00032119914346895073
27291131,0.11166666666666666,3.0,5851.0,0.0005127328661767219
10807680,0.11166666666666666,2.0,2263.0,0.0008837825894829872
19138093,0.11166666666666666,2.0,4741.0,0.0004218519299725796
10201945,0.11166666666666666,2.0,259.0,0.007722007722007722
6492186,0.11166666666666666,2.0,2093.0,0.0009555661729574773
17999112,0.11166666666666666,1.0,339.0,0.0029498525073746312
9658774,0.11166666666666666,1.0,196.0,0.00510204081632653
4193825,0.11166666666666666,10.0,11730.0,0.0008525149190110827
6378959,0.11166666666666666,1.0,101.0,0.009900990099009901
32181140,0.11138888888888888,3.0,349.0,0.008595988538681949
11467736,0.11138888888888888,2.0,1100.0,0.0018181818181818182
17716904,0.11138888888888888,2.0,774.0,0.002583979328165375
36121638,0.11138888888888888,1.0,941.0,0.0010626992561105207
37040651,0.11138888888888888,1.0,75.0,0.013333333333333334
43119425,0.11138888888888888,1.0,58.0,0.017241379310344827
32127167,0.11138888888888888,1.0,93.0,0.010752688172043012
8859088,0.11138888888888888,4.0,142.0,0.028169014084507043
8629711,0.11138888888888888,2.0,126.0,0.015873015873015872
32782585,0.11138888888888888,3.0,254.0,0.011811023622047244
17923758,0.11138888888888888,2.0,494.0,0.004048582995951417
15829977,0.11138888888888888,1.0,837.0,0.0011947431302270011
6169330,0.11138888888888888,2.0,268.0,0.007462686567164179
11881156,0.11138888888888888,2.0,85.0,0.023529411764705882
61623678,0.1111111111111111,1.0,39.0,0.02564102564102564
8042120,0.1111111111111111,1.0,452.0,0.0022123893805309734
6885326,0.1111111111111111,2.0,132.0,0.015151515151515152
22923319,0.1111111111111111,1.0,40.0,0.025
43008558,0.1111111111111111,1.0,59.0,0.01694915254237288
26557217,0.1111111111111111,1.0,348.0,0.0028735632183908046
7647402,0.1111111111111111,4.0,1402.0,0.0028530670470756064
51015739,0.1111111111111111,2.0,245.0,0.00816326530612245
54671108,0.1111111111111111,1.0,43.0,0.023255813953488372
18488190,0.1111111111111111,1.0,116.0,0.008620689655172414
36778926,0.1111111111111111,4.0,1349.0,0.0029651593773165306
54104769,0.1111111111111111,2.0,123.0,0.016260162601626018
8734825,0.1111111111111111,4.0,322.0,0.012422360248447204
1096151,0.1111111111111111,3.0,1025.0,0.002926829268292683
4029603,0.1111111111111111,2.0,3475.0,0.0005755395683453237
20339714,0.1111111111111111,1.0,64.0,0.015625
38426351,0.1111111111111111,2.0,6982.0,0.0002864508736751647
50571180,0.1111111111111111,2.0,393.0,0.005089058524173028
10994072,0.1111111111111111,3.0,1611.0,0.00186219739292365
3927851,0.1111111111111111,3.0,12161.0,0.00024669023928953213
12291991,0.11083333333333334,1.0,370.0,0.002702702702702703
56440677,0.11083333333333334,3.0,47.0,0.06382978723404255
26471101,0.11083333333333334,1.0,570.0,0.0017543859649122807
31573541,0.11083333333333334,1.0,95.0,0.010526315789473684
40494236,0.11083333333333334,1.0,103.0,0.009708737864077669
6558051,0.11083333333333334,2.0,942.0,0.0021231422505307855
15231896,0.11083333333333334,1.0,351.0,0.002849002849002849
7386851,0.11083333333333334,1.0,93.0,0.010752688172043012
8298694,0.11083333333333334,4.0,1965.0,0.002035623409669211
11030700,0.11055555555555556,1.0,5414.0,0.0001847063169560399
166565,0.11055555555555556,3.0,896.0,0.0033482142857142855
5936554,0.11055555555555556,2.0,134.0,0.014925373134328358
18278058,0.11055555555555556,2.0,126.0,0.015873015873015872
4007291,0.11055555555555556,2.0,1702.0,0.0011750881316098707
45107541,0.11055555555555556,1.0,183.0,0.00546448087431694
5717519,0.11055555555555556,3.0,661.0,0.0045385779122541605
13080455,0.11055555555555556,1.0,122.0,0.00819672131147541
15536003,0.11055555555555556,3.0,200.0,0.015
43922400,0.11055555555555556,3.0,3198.0,0.0009380863039399625
23714823,0.11055555555555556,2.0,147.0,0.013605442176870748
20264019,0.11055555555555556,2.0,560.0,0.0035714285714285713
19276602,0.11055555555555556,4.0,127.0,0.031496062992125984
6243767,0.11055555555555556,2.0,994.0,0.002012072434607646
27049174,0.11027777777777778,1.0,65.0,0.015384615384615385
39926915,0.11027777777777778,3.0,233.0,0.012875536480686695
56516490,0.11027777777777778,1.0,30.0,0.03333333333333333
316367,0.11027777777777778,7.0,1043.0,0.006711409395973154
16321903,0.11027777777777778,1.0,604.0,0.0016556291390728477
57630865,0.11027777777777778,3.0,225.0,0.013333333333333334
45481940,0.11027777777777778,1.0,682.0,0.001466275659824047
37576275,0.11027777777777778,1.0,61.0,0.01639344262295082
38790352,0.11027777777777778,2.0,1039.0,0.0019249278152069298
1335143,0.11027777777777778,3.0,721.0,0.004160887656033287
32386327,0.11027777777777778,1.0,134.0,0.007462686567164179
27349480,0.11027777777777778,1.0,487.0,0.002053388090349076
11037310,0.11027777777777778,1.0,142.0,0.007042253521126761
27876319,0.11027777777777778,1.0,964.0,0.001037344398340249
60608996,0.11027777777777778,1.0,35.0,0.02857142857142857
17207750,0.11,2.0,983.0,0.002034587995930824
31815982,0.11,1.0,177.0,0.005649717514124294
29670578,0.11,2.0,373.0,0.005361930294906166
1631940,0.11,3.0,223.0,0.013452914798206279
5046853,0.11,2.0,3827.0,0.0005226025607525476
46203110,0.11,2.0,2696.0,0.000741839762611276
40242706,0.11,2.0,1403.0,0.0014255167498218105
21098921,0.11,4.0,203.0,0.019704433497536946
30956457,0.11,1.0,425.0,0.002352941176470588
7966516,0.11,2.0,67.0,0.029850746268656716
21886430,0.11,1.0,60.0,0.016666666666666666
16907076,0.11,1.0,380.0,0.002631578947368421
22963990,0.11,2.0,199.0,0.010050251256281407
47756885,0.11,1.0,184.0,0.005434782608695652
45835980,0.11,1.0,109.0,0.009174311926605505
46053747,0.11,2.0,1591.0,0.001257071024512885
38103251,0.10972222222222222,2.0,280.0,0.007142857142857143
46189433,0.10972222222222222,1.0,849.0,0.001177856301531213
2203346,0.10972222222222222,2.0,65.0,0.03076923076923077
13618839,0.10972222222222222,1.0,153.0,0.006535947712418301
25574886,0.10972222222222222,1.0,4121.0,0.0002426595486532395
3679832,0.10972222222222222,4.0,1761.0,0.002271436683702442
1452029,0.10972222222222222,1.0,595.0,0.0016806722689075631
29357330,0.10972222222222222,1.0,111.0,0.009009009009009009
36428345,0.10972222222222222,1.0,761.0,0.001314060446780552
18224676,0.10972222222222222,3.0,9311.0,0.0003221995489206315
16751120,0.10972222222222222,4.0,105.0,0.0380952380952381
4647528,0.10972222222222222,1.0,201.0,0.004975124378109453
28752121,0.10972222222222222,3.0,49.0,0.061224489795918366
28878732,0.10972222222222222,2.0,4815.0,0.0004153686396677051
4478143,0.10972222222222222,2.0,506.0,0.003952569169960474
29913925,0.10944444444444444,1.0,78.0,0.01282051282051282
2653334,0.10944444444444444,4.0,402.0,0.009950248756218905
27189173,0.10944444444444444,1.0,107.0,0.009345794392523364
6461945,0.10944444444444444,5.0,17550.0,0.0002849002849002849
61146700,0.10944444444444444,1.0,41.0,0.024390243902439025
19347736,0.10944444444444444,2.0,1169.0,0.001710863986313088
12434938,0.10944444444444444,1.0,1939.0,0.0005157297576070139
24478563,0.10944444444444444,2.0,44.0,0.045454545454545456
57665263,0.10944444444444444,1.0,56.0,0.017857142857142856
60131609,0.10944444444444444,2.0,44.0,0.045454545454545456
41123153,0.10944444444444444,3.0,111.0,0.02702702702702703
11971595,0.10944444444444444,2.0,1492.0,0.0013404825737265416
12124065,0.10944444444444444,2.0,1074.0,0.00186219739292365
48683745,0.10944444444444444,1.0,69.0,0.014492753623188406
6259687,0.10944444444444444,1.0,321.0,0.003115264797507788
4359340,0.10944444444444444,2.0,5864.0,0.00034106412005457026
45717782,0.10944444444444444,1.0,120.0,0.008333333333333333
12787819,0.10916666666666666,2.0,2817.0,0.0007099751508697196
6786789,0.10916666666666666,3.0,4332.0,0.0006925207756232687
44982298,0.10916666666666666,1.0,59.0,0.01694915254237288
10326734,0.10916666666666666,2.0,1401.0,0.0014275517487508922
35555542,0.10916666666666666,3.0,4639.0,0.0006466910972192282
905118,0.10916666666666666,1.0,1338.0,0.0007473841554559044
34805822,0.10916666666666666,1.0,200.0,0.005
38807088,0.10916666666666666,2.0,40.0,0.05
35513875,0.10916666666666666,1.0,45.0,0.022222222222222223
28686220,0.10916666666666666,1.0,4094.0,0.0002442598925256473
11446491,0.10916666666666666,2.0,361.0,0.00554016620498615
28380544,0.10916666666666666,2.0,473.0,0.004228329809725159
41496339,0.10916666666666666,3.0,85.0,0.03529411764705882
55282897,0.10916666666666666,3.0,364.0,0.008241758241758242
15869071,0.10916666666666666,1.0,426.0,0.002347417840375587
28051061,0.10916666666666666,1.0,4553.0,0.00021963540522732265
16115593,0.10916666666666666,1.0,2109.0,0.000474158368895211
12383459,0.10916666666666666,3.0,455.0,0.006593406593406593
15991380,0.10916666666666666,1.0,91.0,0.01098901098901099
15883883,0.10916666666666666,1.0,1524.0,0.0006561679790026247
12819651,0.10916666666666666,1.0,1100.0,0.0009090909090909091
37992101,0.10916666666666666,2.0,87.0,0.022988505747126436
21535372,0.10916666666666666,2.0,768.0,0.0026041666666666665
2140244,0.10916666666666666,5.0,9493.0,0.0005267038870746866
56351873,0.10916666666666666,1.0,63.0,0.015873015873015872
18129768,0.10888888888888888,1.0,89.0,0.011235955056179775
33947329,0.10888888888888888,2.0,65.0,0.03076923076923077
21990445,0.10888888888888888,2.0,641.0,0.0031201248049922
15139976,0.10888888888888888,1.0,1077.0,0.0009285051067780873
9332279,0.10888888888888888,2.0,139.0,0.014388489208633094
45360825,0.10888888888888888,1.0,804.0,0.0012437810945273632
3559938,0.10888888888888888,6.0,4528.0,0.001325088339222615
44963447,0.10888888888888888,1.0,1066.0,0.0009380863039399625
13220542,0.10888888888888888,1.0,2492.0,0.0004012841091492777
3687244,0.10888888888888888,2.0,262.0,0.007633587786259542
5644086,0.10888888888888888,1.0,194.0,0.005154639175257732
18720965,0.10888888888888888,1.0,803.0,0.0012453300124533001
8764456,0.10888888888888888,6.0,1209.0,0.004962779156327543
12594435,0.10861111111111112,1.0,588.0,0.0017006802721088435
60809944,0.10861111111111112,4.0,82.0,0.04878048780487805
48103686,0.10861111111111112,1.0,75.0,0.013333333333333334
14298116,0.10861111111111112,3.0,1525.0,0.0019672131147540984
22316074,0.10861111111111112,4.0,250.0,0.016
5504071,0.10861111111111112,1.0,3173.0,0.0003151591553734636
5039816,0.10861111111111112,1.0,4065.0,0.0002460024600246002
59160745,0.10861111111111112,1.0,203.0,0.0049261083743842365
8610369,0.10861111111111112,3.0,367.0,0.008174386920980926
21424599,0.10861111111111112,6.0,1067.0,0.005623242736644799
5848785,0.10861111111111112,4.0,143.0,0.027972027972027972
48613197,0.10833333333333334,1.0,1260.0,0.0007936507936507937
5326949,0.10833333333333334,2.0,5649.0,0.0003540449637103912
36919163,0.10833333333333334,2.0,191.0,0.010471204188481676
22824316,0.10833333333333334,2.0,1355.0,0.0014760147601476014
10692775,0.10833333333333334,3.0,537.0,0.00558659217877095
19077635,0.10833333333333334,1.0,444.0,0.0022522522522522522
49554125,0.10833333333333334,1.0,31.0,0.03225806451612903
48942141,0.10833333333333334,4.0,228.0,0.017543859649122806
1386684,0.10833333333333334,1.0,1023.0,0.0009775171065493646
30808224,0.10833333333333334,1.0,162.0,0.006172839506172839
6973225,0.10833333333333334,2.0,340.0,0.0058823529411764705
60948589,0.10833333333333334,2.0,78.0,0.02564102564102564
12658992,0.10833333333333334,2.0,916.0,0.002183406113537118
55812415,0.10805555555555556,2.0,40.0,0.05
4293855,0.10805555555555556,1.0,237.0,0.004219409282700422
20422353,0.10805555555555556,2.0,1577.0,0.0012682308180088776
38376464,0.10805555555555556,1.0,481.0,0.002079002079002079
15000097,0.10805555555555556,1.0,749.0,0.0013351134846461949
15098360,0.10805555555555556,3.0,258.0,0.011627906976744186
11911662,0.10805555555555556,2.0,4203.0,0.0004758505829169641
6541651,0.10805555555555556,2.0,7089.0,0.0002821272393849626
19527972,0.10805555555555556,2.0,2639.0,0.0007578628268283441
945584,0.10805555555555556,1.0,4918.0,0.00020333468889792598
1795099,0.10805555555555556,3.0,432.0,0.006944444444444444
5282934,0.10777777777777778,1.0,771.0,0.0012970168612191958
15172640,0.10777777777777778,2.0,193.0,0.010362694300518135
6171295,0.10777777777777778,4.0,1429.0,0.0027991602519244225
4423811,0.10777777777777778,5.0,228.0,0.021929824561403508
1413930,0.10777777777777778,5.0,22286.0,0.0002243560979987436
2768674,0.10777777777777778,6.0,622.0,0.00964630225080386
55108739,0.10777777777777778,1.0,46.0,0.021739130434782608
10020849,0.10777777777777778,2.0,397.0,0.005037783375314861
3735092,0.10777777777777778,3.0,609.0,0.0049261083743842365
24395302,0.10777777777777778,2.0,686.0,0.0029154518950437317
30231586,0.10777777777777778,1.0,146.0,0.00684931506849315
17818473,0.10777777777777778,1.0,2495.0,0.0004008016032064128
17834950,0.10777777777777778,4.0,92.0,0.043478260869565216
5156043,0.10777777777777778,1.0,436.0,0.0022935779816513763
22794764,0.10777777777777778,2.0,151.0,0.013245033112582781
19059151,0.1075,2.0,2577.0,0.0007760962359332557
37396687,0.1075,1.0,768.0,0.0013020833333333333
20426767,0.1075,1.0,374.0,0.00267379679144385
7352822,0.1075,1.0,118.0,0.00847457627118644
57009187,0.1075,1.0,118.0,0.00847457627118644
55440367,0.1075,2.0,145.0,0.013793103448275862
18293991,0.1075,1.0,51.0,0.0196078431372549
2357750,0.1075,4.0,1752.0,0.00228310502283105
4651639,0.1075,5.0,1166.0,0.004288164665523156
18984610,0.1075,1.0,528.0,0.001893939393939394
21600250,0.1075,2.0,471.0,0.004246284501061571
39383663,0.1075,4.0,10207.0,0.0003918879200548643
39908946,0.1075,1.0,1028.0,0.0009727626459143969
22890612,0.1075,1.0,1407.0,0.0007107320540156361
2206586,0.1075,1.0,1011.0,0.0009891196834817012
12607876,0.10722222222222222,2.0,651.0,0.0030721966205837174
24988035,0.10722222222222222,3.0,99.0,0.030303030303030304
18284899,0.10722222222222222,3.0,183.0,0.01639344262295082
9994008,0.10722222222222222,5.0,1511.0,0.0033090668431502318
17821830,0.10722222222222222,1.0,2436.0,0.00041050903119868636
24043733,0.10722222222222222,2.0,1164.0,0.001718213058419244
5588067,0.10722222222222222,4.0,17843.0,0.00022417754861850587
35971799,0.10722222222222222,3.0,523.0,0.0057361376673040155
13425222,0.10722222222222222,6.0,1362.0,0.004405286343612335
30602861,0.10722222222222222,3.0,4509.0,0.0006653359946773121
15399467,0.10722222222222222,2.0,1346.0,0.0014858841010401188
13538260,0.10722222222222222,5.0,10206.0,0.0004899078973153047
1906027,0.10722222222222222,4.0,76.0,0.05263157894736842
16714245,0.10722222222222222,2.0,96.0,0.020833333333333332
13597896,0.10722222222222222,1.0,154.0,0.006493506493506494
50728345,0.10722222222222222,4.0,2328.0,0.001718213058419244
10654888,0.10694444444444444,3.0,224.0,0.013392857142857142
42363757,0.10694444444444444,3.0,12342.0,0.00024307243558580456
444698,0.10694444444444444,4.0,3076.0,0.0013003901170351106
2774074,0.10694444444444444,4.0,848.0,0.0047169811320754715
7545411,0.10694444444444444,1.0,157.0,0.006369426751592357
49414147,0.10694444444444444,2.0,49.0,0.04081632653061224
58013209,0.10694444444444444,2.0,60.0,0.03333333333333333
51178106,0.10694444444444444,1.0,23.0,0.043478260869565216
10378730,0.10694444444444444,4.0,94.0,0.0425531914893617
565425,0.10694444444444444,9.0,2770.0,0.003249097472924188
4215386,0.10694444444444444,2.0,8498.0,0.0002353494939985879
6975951,0.10694444444444444,2.0,446.0,0.004484304932735426
4548385,0.10694444444444444,4.0,11519.0,0.00034725236565674104
28604626,0.10694444444444444,2.0,2237.0,0.000894054537326777
13571014,0.10694444444444444,1.0,574.0,0.0017421602787456446
41447464,0.10694444444444444,1.0,73.0,0.0136986301369863
7312016,0.10694444444444444,1.0,50.0,0.02
22472215,0.10694444444444444,2.0,85.0,0.023529411764705882
5395290,0.10694444444444444,2.0,2123.0,0.0009420631182289214
17002483,0.10666666666666667,2.0,503.0,0.003976143141153081
7007751,0.10666666666666667,2.0,2846.0,0.0007027406886858749
29190333,0.10666666666666667,2.0,924.0,0.0021645021645021645
42558930,0.10666666666666667,1.0,257.0,0.0038910505836575876
14051456,0.10666666666666667,1.0,45515.0,2.1970778864110734e-05
22964795,0.10666666666666667,1.0,536.0,0.0018656716417910447
26038053,0.10666666666666667,2.0,2286.0,0.0008748906386701663
47597944,0.10666666666666667,1.0,128.0,0.0078125
40165406,0.10666666666666667,1.0,50.0,0.02
17633091,0.10666666666666667,3.0,14477.0,0.00020722525385093597
1068190,0.10666666666666667,4.0,7782.0,0.0005140066820868671
58189961,0.10666666666666667,1.0,154.0,0.006493506493506494
54691165,0.10666666666666667,1.0,81.0,0.012345679012345678
