,hours_for_accepted_answer,nanswers,view_count,answersviews
198560,0.34944444444444445,1.0,51.0,0.0196078431372549
40274,0.34944444444444445,4.0,1288.0,0.003105590062111801
171406,0.3491666666666667,2.0,676.0,0.0029585798816568047
9461,0.3491666666666667,2.0,32355.0,6.181424818420646e-05
172148,0.3486111111111111,7.0,42004.0,0.0001666507951623655
117384,0.3486111111111111,1.0,285.0,0.0035087719298245615
3889,0.34833333333333333,2.0,3191.0,0.0006267627702914447
118044,0.34833333333333333,1.0,702.0,0.0014245014245014246
185814,0.34805555555555556,1.0,443.0,0.002257336343115124
16361,0.3477777777777778,3.0,28861.0,0.00010394650220020096
147623,0.3475,1.0,218.0,0.0045871559633027525
138668,0.3475,1.0,68.0,0.014705882352941176
91773,0.3472222222222222,3.0,853.0,0.0035169988276670576
90821,0.3472222222222222,2.0,597.0,0.0033500837520938024
118469,0.3472222222222222,2.0,602.0,0.0033222591362126247
91875,0.3472222222222222,6.0,228.0,0.02631578947368421
140050,0.3461111111111111,3.0,183.0,0.01639344262295082
4536,0.3461111111111111,2.0,1626.0,0.0012300123001230013
92904,0.34555555555555556,1.0,1144.0,0.0008741258741258741
134093,0.34555555555555556,2.0,271.0,0.007380073800738007
124356,0.3452777777777778,3.0,740.0,0.004054054054054054
150553,0.3447222222222222,1.0,241.0,0.004149377593360996
141896,0.34444444444444444,1.0,408.0,0.0024509803921568627
160120,0.34444444444444444,1.0,635.0,0.0015748031496062992
38247,0.3441666666666667,4.0,1225.0,0.0032653061224489797
233733,0.3441666666666667,1.0,66.0,0.015151515151515152
138363,0.3441666666666667,2.0,18288.0,0.00010936132983377078
116518,0.3438888888888889,1.0,197.0,0.005076142131979695
157336,0.3438888888888889,2.0,2703.0,0.0007399186089530152
70914,0.3433333333333333,2.0,645.0,0.0031007751937984496
129270,0.34305555555555556,1.0,70.0,0.014285714285714285
166146,0.3427777777777778,4.0,4374.0,0.0009144947416552355
22985,0.3427777777777778,1.0,324.0,0.0030864197530864196
46344,0.3427777777777778,1.0,3253.0,0.0003074085459575776
130263,0.3422222222222222,1.0,2342.0,0.0004269854824935952
38070,0.3422222222222222,2.0,13726.0,0.00014570887367040654
14465,0.3416666666666667,2.0,5433.0,0.0003681207436039021
86779,0.3416666666666667,1.0,688.0,0.0014534883720930232
201221,0.3413888888888889,1.0,113.0,0.008849557522123894
184925,0.3413888888888889,1.0,203.0,0.0049261083743842365
183209,0.3411111111111111,1.0,201.0,0.004975124378109453
84781,0.3411111111111111,1.0,167.0,0.005988023952095809
121370,0.3411111111111111,2.0,152.0,0.013157894736842105
154816,0.3408333333333333,1.0,2458.0,0.0004068348250610252
232528,0.3402777777777778,1.0,69.0,0.014492753623188406
104630,0.34,3.0,1053.0,0.002849002849002849
145640,0.3397222222222222,2.0,176.0,0.011363636363636364
96933,0.33944444444444444,3.0,113.0,0.02654867256637168
57706,0.33944444444444444,1.0,103.0,0.009708737864077669
102776,0.33916666666666667,2.0,2638.0,0.000758150113722517
66026,0.3388888888888889,2.0,2894.0,0.000691085003455425
180204,0.3388888888888889,1.0,41.0,0.024390243902439025
19448,0.3386111111111111,1.0,252.0,0.003968253968253968
84139,0.3386111111111111,1.0,273.0,0.003663003663003663
100131,0.3383333333333333,1.0,4264.0,0.00023452157598499062
224200,0.3383333333333333,7.0,12803.0,0.0005467468562055768
175304,0.3383333333333333,1.0,6297.0,0.0001588057805304113
103314,0.3372222222222222,2.0,1125.0,0.0017777777777777779
49581,0.3372222222222222,2.0,381.0,0.005249343832020997
130604,0.33666666666666667,2.0,1909.0,0.0010476689366160294
142673,0.3363888888888889,1.0,301.0,0.0033222591362126247
145040,0.33611111111111114,4.0,527.0,0.007590132827324478
135787,0.33555555555555555,1.0,86.0,0.011627906976744186
192851,0.335,2.0,260.0,0.007692307692307693
14894,0.335,2.0,188.0,0.010638297872340425
97520,0.3347222222222222,2.0,641.0,0.0031201248049922
37724,0.3347222222222222,2.0,632.0,0.0031645569620253164
160863,0.3347222222222222,1.0,458.0,0.002183406113537118
45093,0.33416666666666667,2.0,318.0,0.006289308176100629
57504,0.3333333333333333,2.0,7474.0,0.0002675943270002676
222851,0.3327777777777778,1.0,87.0,0.011494252873563218
61173,0.3327777777777778,2.0,580.0,0.0034482758620689655
44055,0.3325,1.0,629.0,0.001589825119236884
43454,0.33166666666666667,2.0,185.0,0.010810810810810811
171356,0.3313888888888889,5.0,29009.0,0.00017236030197524907
97810,0.3313888888888889,3.0,1607.0,0.001866832607342875
259,0.33111111111111113,4.0,6853.0,0.0005836859769444039
68864,0.33111111111111113,1.0,1684.0,0.0005938242280285036
187381,0.33055555555555555,1.0,190.0,0.005263157894736842
63315,0.33055555555555555,2.0,3913.0,0.0005111167901865576
146069,0.3302777777777778,1.0,6616.0,0.00015114873035066505
56825,0.32972222222222225,4.0,1409.0,0.0028388928317956
149481,0.32916666666666666,1.0,391.0,0.0025575447570332483
80441,0.3288888888888889,1.0,461.0,0.0021691973969631237
69290,0.32861111111111113,1.0,84003.0,1.1904336749877981e-05
129789,0.32861111111111113,1.0,98.0,0.01020408163265306
143663,0.32805555555555554,1.0,254.0,0.003937007874015748
226994,0.32805555555555554,3.0,70.0,0.04285714285714286
173729,0.3277777777777778,4.0,3159.0,0.0012662234884457107
153454,0.32722222222222225,1.0,101.0,0.009900990099009901
63881,0.3269444444444444,2.0,18040.0,0.00011086474501108647
154350,0.3269444444444444,1.0,564.0,0.0017730496453900709
144933,0.3263888888888889,1.0,49.0,0.02040816326530612
121200,0.3258333333333333,2.0,1182.0,0.001692047377326565
88805,0.32555555555555554,1.0,3041.0,0.0003288391976323578
416,0.3252777777777778,3.0,3177.0,0.0009442870632672333
32641,0.325,1.0,137.0,0.0072992700729927005
150780,0.32472222222222225,1.0,899.0,0.0011123470522803114
163486,0.32472222222222225,1.0,168.0,0.005952380952380952
134297,0.3244444444444444,2.0,324.0,0.006172839506172839
195643,0.32416666666666666,1.0,2769.0,0.00036114120621162876
111824,0.3238888888888889,3.0,1887.0,0.001589825119236884
98213,0.3236111111111111,1.0,304.0,0.003289473684210526
177118,0.32305555555555554,1.0,390.0,0.002564102564102564
159169,0.32305555555555554,1.0,68.0,0.014705882352941176
105689,0.3227777777777778,1.0,14174.0,7.055171440666009e-05
210952,0.3213888888888889,1.0,163.0,0.006134969325153374
25798,0.3213888888888889,4.0,12391.0,0.0003228149463320152
94810,0.3211111111111111,2.0,8395.0,0.00023823704586063132
134349,0.3202777777777778,1.0,134.0,0.007462686567164179
36804,0.32,1.0,184.0,0.005434782608695652
24164,0.32,1.0,1595.0,0.0006269592476489029
30833,0.31972222222222224,2.0,707.0,0.002828854314002829
68304,0.3194444444444444,2.0,8240.0,0.00024271844660194174
10691,0.3194444444444444,3.0,5969.0,0.0005025967498743508
155180,0.3188888888888889,4.0,4824.0,0.0008291873963515755
160672,0.3186111111111111,3.0,778.0,0.0038560411311053984
58771,0.3186111111111111,2.0,3426.0,0.0005837711617046118
215569,0.3186111111111111,1.0,70.0,0.014285714285714285
147605,0.31805555555555554,1.0,97.0,0.010309278350515464
178925,0.31777777777777777,2.0,79.0,0.02531645569620253
92464,0.31777777777777777,1.0,1313.0,0.0007616146230007616
182989,0.3163888888888889,1.0,1012.0,0.0009881422924901185
170378,0.3163888888888889,3.0,13136.0,0.00022838002436053592
139394,0.3161111111111111,1.0,569.0,0.0017574692442882249
33688,0.3161111111111111,1.0,685.0,0.00145985401459854
89183,0.31583333333333335,2.0,1472.0,0.001358695652173913
146980,0.31555555555555553,3.0,1143.0,0.0026246719160104987
105268,0.31527777777777777,1.0,289.0,0.0034602076124567475
59120,0.31527777777777777,3.0,1584.0,0.001893939393939394
89642,0.31472222222222224,2.0,2291.0,0.0008729812309035355
184969,0.31472222222222224,2.0,4182.0,0.00047824007651841227
154088,0.31416666666666665,1.0,704.0,0.0014204545454545455
170993,0.3138888888888889,2.0,94.0,0.02127659574468085
175783,0.3138888888888889,4.0,9802.0,0.00040807998367680065
124667,0.3138888888888889,2.0,6767.0,0.0002955519432540269
124256,0.3138888888888889,1.0,532.0,0.0018796992481203006
26027,0.31333333333333335,1.0,1281.0,0.00078064012490242
31999,0.31305555555555553,4.0,31726.0,0.00012607955619996217
154214,0.31277777777777777,1.0,252.0,0.003968253968253968
127603,0.31277777777777777,2.0,620.0,0.0032258064516129032
31511,0.3125,1.0,1747.0,0.0005724098454493417
149178,0.31222222222222223,2.0,23579.0,8.482123923830527e-05
193172,0.31222222222222223,2.0,233.0,0.008583690987124463
32353,0.31194444444444447,4.0,316.0,0.012658227848101266
35155,0.31166666666666665,1.0,511.0,0.0019569471624266144
233603,0.31166666666666665,2.0,72.0,0.027777777777777776
45723,0.31166666666666665,1.0,812.0,0.0012315270935960591
162601,0.3113888888888889,1.0,684.0,0.0014619883040935672
165482,0.3111111111111111,1.0,574.0,0.0017421602787456446
191067,0.31083333333333335,2.0,724.0,0.0027624309392265192
86834,0.31083333333333335,1.0,447.0,0.0022371364653243847
24538,0.31055555555555553,1.0,423.0,0.002364066193853428
27874,0.31,1.0,1253.0,0.0007980845969672786
44335,0.30972222222222223,1.0,2447.0,0.0004086636697997548
7062,0.30944444444444447,1.0,2794.0,0.00035790980672870435
172026,0.30916666666666665,1.0,360.0,0.002777777777777778
51784,0.3086111111111111,1.0,166.0,0.006024096385542169
169364,0.3086111111111111,2.0,2241.0,0.000892458723784025
153537,0.30833333333333335,1.0,2901.0,0.0003447087211306446
105924,0.3080555555555556,1.0,3216.0,0.0003109452736318408
123452,0.30777777777777776,1.0,99.0,0.010101010101010102
96636,0.30722222222222223,2.0,408.0,0.004901960784313725
119917,0.30694444444444446,2.0,108.0,0.018518518518518517
70900,0.3055555555555556,3.0,6596.0,0.00045482110369921165
197134,0.3055555555555556,3.0,386.0,0.007772020725388601
170046,0.30527777777777776,2.0,300.0,0.006666666666666667
56401,0.30527777777777776,1.0,1359.0,0.0007358351729212656
80280,0.3047222222222222,1.0,122.0,0.00819672131147541
216020,0.30444444444444446,5.0,9499.0,0.0005263711969681019
36807,0.30444444444444446,3.0,598.0,0.005016722408026756
37949,0.3038888888888889,1.0,831.0,0.0012033694344163659
120931,0.3038888888888889,3.0,588.0,0.00510204081632653
17971,0.3036111111111111,2.0,8362.0,0.00023917723032767282
186108,0.30333333333333334,1.0,49.0,0.02040816326530612
87045,0.30333333333333334,1.0,990.0,0.00101010101010101
192800,0.30333333333333334,2.0,223.0,0.008968609865470852
31946,0.30333333333333334,3.0,2467.0,0.0012160518848804217
106940,0.3030555555555556,1.0,86.0,0.011627906976744186
148161,0.3030555555555556,3.0,8116.0,0.0003696402168555939
206277,0.30277777777777776,2.0,215.0,0.009302325581395349
83015,0.30277777777777776,1.0,279.0,0.0035842293906810036
155792,0.30277777777777776,1.0,2328.0,0.000429553264604811
16731,0.3022222222222222,3.0,1160.0,0.002586206896551724
119594,0.3022222222222222,1.0,914.0,0.0010940919037199124
120154,0.3022222222222222,2.0,4135.0,0.0004836759371221282
90402,0.30194444444444446,2.0,506.0,0.003952569169960474
178652,0.30194444444444446,1.0,1104.0,0.0009057971014492754
66137,0.30194444444444446,4.0,496.0,0.008064516129032258
104495,0.3016666666666667,3.0,20743.0,0.00014462710311912452
226343,0.3016666666666667,1.0,114.0,0.008771929824561403
41971,0.3013888888888889,3.0,10663.0,0.0002813467129325706
145091,0.3011111111111111,2.0,795.0,0.0025157232704402514
589,0.30027777777777775,4.0,1388.0,0.002881844380403458
32500,0.3,4.0,4262.0,0.0009385265133740028
182793,0.2991666666666667,2.0,543.0,0.003683241252302026
227060,0.2991666666666667,1.0,1536.0,0.0006510416666666666
68243,0.29833333333333334,2.0,874.0,0.002288329519450801
41122,0.2980555555555556,2.0,9417.0,0.00021238186258893492
108012,0.29777777777777775,1.0,155.0,0.0064516129032258064
213928,0.2975,1.0,175.0,0.005714285714285714
14474,0.2972222222222222,2.0,757.0,0.002642007926023778
143231,0.29694444444444446,1.0,483.0,0.002070393374741201
74360,0.2966666666666667,3.0,4862.0,0.0006170300287947347
194546,0.29638888888888887,1.0,253.0,0.003952569169960474
124172,0.29638888888888887,1.0,379.0,0.002638522427440633
36047,0.29555555555555557,2.0,502.0,0.00398406374501992
187799,0.29555555555555557,3.0,2538.0,0.001182033096926714
184308,0.29527777777777775,1.0,1787.0,0.0005595970900951316
122089,0.29527777777777775,4.0,6770.0,0.0005908419497784342
146145,0.295,1.0,188.0,0.005319148936170213
232007,0.2947222222222222,1.0,47.0,0.02127659574468085
79744,0.2947222222222222,3.0,662.0,0.004531722054380665
20928,0.29444444444444445,3.0,1241.0,0.0024174053182917004
87124,0.2941666666666667,1.0,529.0,0.001890359168241966
96100,0.29388888888888887,1.0,658.0,0.001519756838905775
183,0.29305555555555557,11.0,11230.0,0.0009795191451469278
31162,0.29305555555555557,1.0,339.0,0.0029498525073746312
129891,0.29305555555555557,2.0,6036.0,0.0003313452617627568
34707,0.2925,2.0,4042.0,0.0004948045522018803
84443,0.29138888888888886,2.0,1514.0,0.001321003963011889
80989,0.29083333333333333,1.0,2697.0,0.0003707823507601038
30754,0.29083333333333333,6.0,7245.0,0.0008281573498964803
54814,0.29055555555555557,1.0,119.0,0.008403361344537815
78817,0.29055555555555557,4.0,3507.0,0.0011405759908753922
231964,0.2902777777777778,1.0,88.0,0.011363636363636364
226070,0.29,2.0,3388.0,0.0005903187721369539
185574,0.29,3.0,411.0,0.0072992700729927005
14727,0.2897222222222222,2.0,564.0,0.0035460992907801418
72875,0.2897222222222222,2.0,427.0,0.00468384074941452
121311,0.2897222222222222,1.0,4746.0,0.00021070375052675939
144413,0.2891666666666667,1.0,270.0,0.003703703703703704
207679,0.2891666666666667,1.0,235.0,0.00425531914893617
185421,0.28888888888888886,1.0,136.0,0.007352941176470588
89505,0.28888888888888886,2.0,6533.0,0.00030613806826878924
38519,0.2886111111111111,1.0,471.0,0.0021231422505307855
109163,0.2886111111111111,1.0,1137.0,0.0008795074758135445
146045,0.2886111111111111,2.0,573.0,0.0034904013961605585
142718,0.28833333333333333,2.0,496.0,0.004032258064516129
9668,0.2872222222222222,3.0,454.0,0.006607929515418502
185952,0.2872222222222222,3.0,2127.0,0.0014104372355430183
120372,0.2872222222222222,1.0,1110.0,0.0009009009009009009
44843,0.28694444444444445,6.0,5439.0,0.0011031439602868175
61601,0.28694444444444445,4.0,2163.0,0.0018492834026814608
96447,0.28694444444444445,2.0,2680.0,0.0007462686567164179
67735,0.28694444444444445,2.0,2740.0,0.00072992700729927
70684,0.2866666666666667,2.0,162.0,0.012345679012345678
48607,0.2866666666666667,1.0,1003.0,0.0009970089730807576
214992,0.2866666666666667,1.0,54.0,0.018518518518518517
147714,0.2861111111111111,1.0,544.0,0.001838235294117647
107986,0.28583333333333333,1.0,540.0,0.001851851851851852
198455,0.28583333333333333,1.0,591.0,0.001692047377326565
39913,0.28583333333333333,1.0,2803.0,0.00035676061362825543
56061,0.28583333333333333,3.0,1129.0,0.002657218777679362
91548,0.28555555555555556,2.0,13383.0,0.0001494433236195173
129104,0.28555555555555556,2.0,435.0,0.004597701149425287
47104,0.28555555555555556,2.0,138.0,0.014492753623188406
215877,0.2852777777777778,1.0,914.0,0.0010940919037199124
10729,0.285,2.0,86871.0,2.302264276916347e-05
215575,0.2841666666666667,2.0,140.0,0.014285714285714285
117137,0.2833333333333333,2.0,902.0,0.0022172949002217295
223980,0.28305555555555556,1.0,57.0,0.017543859649122806
121058,0.2827777777777778,2.0,934.0,0.0021413276231263384
158845,0.2827777777777778,1.0,333.0,0.003003003003003003
38149,0.2825,1.0,7765.0,0.000128783000643915
230152,0.2822222222222222,1.0,63.0,0.015873015873015872
205562,0.2822222222222222,1.0,519.0,0.0019267822736030828
80084,0.28194444444444444,1.0,169.0,0.005917159763313609
101860,0.2816666666666667,1.0,643.0,0.0015552099533437014
215014,0.2816666666666667,1.0,49.0,0.02040816326530612
56609,0.2813888888888889,1.0,2047.0,0.0004885197850512946
178561,0.2813888888888889,1.0,870.0,0.0011494252873563218
74725,0.2811111111111111,2.0,2229.0,0.0008972633467922835
29992,0.28055555555555556,3.0,2171.0,0.0013818516812528789
67942,0.2802777777777778,1.0,1214.0,0.0008237232289950577
121999,0.28,2.0,605.0,0.003305785123966942
202265,0.2791666666666667,1.0,336.0,0.002976190476190476
55792,0.2791666666666667,2.0,206.0,0.009708737864077669
55525,0.2783333333333333,3.0,3391.0,0.0008846947803007962
87278,0.2783333333333333,9.0,3934.0,0.002287747839349263
81319,0.27805555555555556,3.0,483.0,0.006211180124223602
148260,0.27805555555555556,1.0,2975.0,0.0003361344537815126
178534,0.2777777777777778,1.0,91.0,0.01098901098901099
98405,0.2775,2.0,765.0,0.00261437908496732
108188,0.2775,2.0,128.0,0.015625
148511,0.2772222222222222,1.0,3893.0,0.00025687130747495504
73031,0.27694444444444444,2.0,1669.0,0.0011983223487118035
194048,0.27694444444444444,5.0,14447.0,0.00034609261438360903
209817,0.27694444444444444,1.0,421.0,0.0023752969121140144
193488,0.2763888888888889,2.0,715.0,0.002797202797202797
100410,0.275,2.0,595.0,0.0033613445378151263
64334,0.275,1.0,197.0,0.005076142131979695
2740,0.27416666666666667,1.0,973.0,0.0010277492291880781
129327,0.2738888888888889,1.0,745.0,0.0013422818791946308
178588,0.2738888888888889,1.0,302.0,0.0033112582781456954
152893,0.27361111111111114,2.0,10042.0,0.00019916351324437363
135653,0.27305555555555555,2.0,2375.0,0.0008421052631578948
3174,0.2722222222222222,1.0,1505.0,0.000664451827242525
87102,0.27194444444444443,2.0,12743.0,0.00015694891312877657
64925,0.27194444444444443,1.0,1279.0,0.0007818608287724785
35264,0.27194444444444443,5.0,4557.0,0.0010972130787798991
76060,0.2713888888888889,1.0,923.0,0.0010834236186348862
66310,0.2713888888888889,4.0,9278.0,0.0004311273981461522
93876,0.27111111111111114,2.0,94.0,0.02127659574468085
103179,0.2708333333333333,1.0,3816.0,0.0002620545073375262
145522,0.27055555555555555,2.0,1079.0,0.0018535681186283596
122982,0.27,1.0,98.0,0.01020408163265306
29517,0.2697222222222222,3.0,2265.0,0.0013245033112582781
55419,0.26944444444444443,1.0,2105.0,0.00047505938242280285
74216,0.26944444444444443,1.0,203.0,0.0049261083743842365
182026,0.2688888888888889,2.0,91.0,0.02197802197802198
116079,0.26861111111111113,3.0,6943.0,0.00043208987469393634
64221,0.26861111111111113,1.0,153.0,0.006535947712418301
128268,0.26805555555555555,2.0,1567.0,0.0012763241863433313
117955,0.26805555555555555,1.0,381.0,0.0026246719160104987
115844,0.26722222222222225,2.0,2607.0,0.0007671653241273494
178772,0.26694444444444443,2.0,7357.0,0.0002718499388337638
53753,0.26694444444444443,1.0,9850.0,0.0001015228426395939
603,0.26694444444444443,3.0,350.0,0.008571428571428572
65989,0.26666666666666666,2.0,2060.0,0.000970873786407767
231930,0.26666666666666666,4.0,2935.0,0.001362862010221465
52436,0.26666666666666666,2.0,2962.0,0.0006752194463200541
96761,0.26666666666666666,4.0,6400.0,0.000625
17524,0.2663888888888889,4.0,1007.0,0.003972194637537239
135714,0.26611111111111113,3.0,252.0,0.011904761904761904
179363,0.2658333333333333,5.0,5497.0,0.0009095870474804438
13841,0.2658333333333333,1.0,590.0,0.001694915254237288
47692,0.2652777777777778,2.0,336.0,0.005952380952380952
137541,0.26472222222222225,2.0,1256.0,0.0015923566878980893
19469,0.26472222222222225,1.0,913.0,0.001095290251916758
177886,0.2644444444444444,1.0,105.0,0.009523809523809525
46092,0.26361111111111113,1.0,4639.0,0.0002155636990730761
134760,0.26361111111111113,1.0,1158.0,0.0008635578583765112
32928,0.2633333333333333,6.0,51642.0,0.00011618450098756825
72486,0.2633333333333333,4.0,296.0,0.013513513513513514
167550,0.2627777777777778,1.0,1271.0,0.0007867820613690008
91001,0.2627777777777778,2.0,140.0,0.014285714285714285
148184,0.2625,1.0,420.0,0.002380952380952381
41343,0.2625,1.0,113.0,0.008849557522123894
23787,0.26222222222222225,3.0,6695.0,0.00044809559372666166
147543,0.26222222222222225,2.0,651.0,0.0030721966205837174
97292,0.2619444444444444,1.0,263.0,0.0038022813688212928
25132,0.2619444444444444,1.0,2106.0,0.0004748338081671415
120129,0.2613888888888889,4.0,9125.0,0.00043835616438356166
80803,0.2611111111111111,3.0,4832.0,0.0006208609271523179
106293,0.2608333333333333,1.0,517.0,0.0019342359767891683
224673,0.26055555555555554,6.0,19236.0,0.00031191515907673113
31315,0.26055555555555554,1.0,1923.0,0.0005200208008320333
154231,0.2602777777777778,3.0,598.0,0.005016722408026756
185844,0.26,5.0,11791.0,0.0004240522432363667
130583,0.26,1.0,1262.0,0.000792393026941363
105289,0.2594444444444444,1.0,209.0,0.004784688995215311
65299,0.2594444444444444,8.0,9480.0,0.0008438818565400844
200190,0.25916666666666666,1.0,167.0,0.005988023952095809
215057,0.25916666666666666,1.0,720.0,0.001388888888888889
193578,0.2588888888888889,1.0,101.0,0.009900990099009901
153835,0.25833333333333336,1.0,1175.0,0.000851063829787234
165770,0.25833333333333336,2.0,858.0,0.002331002331002331
154060,0.25833333333333336,1.0,387.0,0.002583979328165375
109293,0.25805555555555554,5.0,4701.0,0.0010636034886194426
175950,0.2577777777777778,2.0,460.0,0.004347826086956522
205218,0.2575,2.0,184.0,0.010869565217391304
198368,0.2569444444444444,2.0,205.0,0.00975609756097561
93242,0.2563888888888889,1.0,1345.0,0.0007434944237918215
100272,0.2563888888888889,1.0,1851.0,0.0005402485143165856
30336,0.2563888888888889,5.0,626.0,0.007987220447284345
19319,0.2563888888888889,3.0,19521.0,0.0001536806516059628
79976,0.25555555555555554,3.0,194.0,0.015463917525773196
62080,0.25555555555555554,4.0,5373.0,0.000744463056020845
68671,0.25555555555555554,1.0,260.0,0.0038461538461538464
83222,0.25527777777777777,1.0,785.0,0.0012738853503184713
215622,0.255,1.0,75.0,0.013333333333333334
37505,0.255,3.0,191.0,0.015706806282722512
174018,0.25472222222222224,3.0,3107.0,0.0009655616350177019
69084,0.25472222222222224,1.0,702.0,0.0014245014245014246
176702,0.25472222222222224,1.0,1199.0,0.0008340283569641367
10549,0.25472222222222224,1.0,2763.0,0.0003619254433586681
130462,0.25472222222222224,3.0,943.0,0.003181336161187699
168744,0.2544444444444444,1.0,9265.0,0.00010793308148947653
32987,0.25416666666666665,2.0,2008.0,0.00099601593625498
160010,0.25416666666666665,1.0,1282.0,0.00078003120124805
56555,0.2538888888888889,2.0,1521.0,0.0013149243918474688
150804,0.2536111111111111,3.0,159.0,0.018867924528301886
102800,0.25305555555555553,1.0,145.0,0.006896551724137931
10,0.25305555555555553,5.0,10484.0,0.0004769172071728348
34498,0.25305555555555553,1.0,1869.0,0.0005350454788657035
95304,0.25277777777777777,5.0,4314.0,0.0011590171534538712
115309,0.25222222222222224,3.0,998.0,0.003006012024048096
165536,0.25222222222222224,1.0,98.0,0.01020408163265306
128795,0.25166666666666665,1.0,152.0,0.006578947368421052
18195,0.25166666666666665,1.0,71.0,0.014084507042253521
159540,0.2513888888888889,1.0,184.0,0.005434782608695652
143304,0.2513888888888889,3.0,286.0,0.01048951048951049
196537,0.2511111111111111,3.0,533.0,0.005628517823639775
133043,0.2511111111111111,2.0,20254.0,9.874592673052236e-05
133960,0.25083333333333335,1.0,4523.0,0.00022109219544550078
148653,0.25083333333333335,1.0,1195.0,0.0008368200836820083
100074,0.25027777777777777,1.0,115.0,0.008695652173913044
143194,0.25027777777777777,1.0,268.0,0.0037313432835820895
175977,0.24972222222222223,15.0,21079.0,0.0007116087100906115
143630,0.24972222222222223,1.0,135.0,0.007407407407407408
94906,0.24972222222222223,1.0,628.0,0.0015923566878980893
207225,0.24916666666666668,1.0,168.0,0.005952380952380952
64494,0.24888888888888888,1.0,835.0,0.0011976047904191617
21003,0.24888888888888888,3.0,19103.0,0.00015704339632518452
113347,0.24861111111111112,2.0,766.0,0.0026109660574412533
83092,0.24861111111111112,1.0,3188.0,0.0003136762860727729
220231,0.24861111111111112,2.0,217.0,0.009216589861751152
178882,0.24833333333333332,7.0,3394.0,0.0020624631703005302
131798,0.2477777777777778,1.0,654.0,0.0015290519877675841
159779,0.2477777777777778,1.0,110.0,0.00909090909090909
203212,0.24722222222222223,2.0,675.0,0.002962962962962963
36363,0.24722222222222223,3.0,10324.0,0.0002905850445563735
33613,0.24722222222222223,2.0,226.0,0.008849557522123894
101441,0.2461111111111111,1.0,63.0,0.015873015873015872
163209,0.24555555555555555,1.0,61.0,0.01639344262295082
25319,0.24555555555555555,4.0,935.0,0.0042780748663101605
163467,0.2452777777777778,1.0,428.0,0.002336448598130841
133369,0.2452777777777778,4.0,22799.0,0.00017544629150401334
106843,0.245,4.0,4030.0,0.0009925558312655087
175623,0.245,1.0,355.0,0.0028169014084507044
70848,0.24444444444444444,3.0,237.0,0.012658227848101266
3290,0.24444444444444444,2.0,10365.0,0.0001929570670525808
141522,0.24444444444444444,1.0,54.0,0.018518518518518517
100984,0.24416666666666667,1.0,2011.0,0.0004972650422675286
82787,0.24388888888888888,1.0,7756.0,0.00012893243940175349
154410,0.24333333333333335,2.0,22615.0,8.843687817820032e-05
93053,0.24333333333333335,1.0,26369.0,3.792331904888316e-05
5212,0.24333333333333335,1.0,618.0,0.0016181229773462784
95165,0.2427777777777778,2.0,14068.0,0.00014216661927779356
87298,0.2427777777777778,3.0,790.0,0.0037974683544303796
82716,0.2427777777777778,4.0,2945.0,0.0013582342954159593
154211,0.2425,2.0,791.0,0.0025284450063211127
147812,0.2425,1.0,1252.0,0.0007987220447284345
4471,0.24222222222222223,3.0,6592.0,0.0004550970873786408
154594,0.24194444444444443,3.0,1386.0,0.0021645021645021645
85946,0.24166666666666667,1.0,45.0,0.022222222222222223
38119,0.24138888888888888,1.0,2737.0,0.00036536353671903543
51413,0.2411111111111111,2.0,2866.0,0.0006978367062107466
52296,0.2411111111111111,1.0,1281.0,0.00078064012490242
98412,0.24083333333333334,2.0,338.0,0.005917159763313609
199495,0.24055555555555555,1.0,238.0,0.004201680672268907
109902,0.24027777777777778,2.0,737.0,0.0027137042062415195
68631,0.24027777777777778,1.0,166.0,0.006024096385542169
135137,0.24027777777777778,1.0,147.0,0.006802721088435374
40427,0.24,1.0,385.0,0.0025974025974025974
100140,0.23916666666666667,2.0,280.0,0.007142857142857143
9106,0.23916666666666667,3.0,996.0,0.0030120481927710845
36128,0.2388888888888889,6.0,12785.0,0.00046929996089166995
26459,0.2388888888888889,3.0,3491.0,0.0008593526210254941
167626,0.2388888888888889,1.0,1008.0,0.000992063492063492
221943,0.2386111111111111,1.0,63.0,0.015873015873015872
224581,0.23777777777777778,2.0,2835.0,0.0007054673721340388
86838,0.23777777777777778,1.0,568.0,0.0017605633802816902
181611,0.2375,2.0,6901.0,0.0002898130705694827
127920,0.2375,2.0,584.0,0.003424657534246575
18720,0.2375,5.0,22160.0,0.0002256317689530686
139932,0.23722222222222222,1.0,5153.0,0.00019406171162429653
184365,0.23722222222222222,2.0,387.0,0.00516795865633075
39524,0.23722222222222222,1.0,5256.0,0.0001902587519025875
81929,0.23722222222222222,1.0,2963.0,0.0003374957813027337
17430,0.23694444444444446,4.0,2797.0,0.0014301036825169824
54099,0.23694444444444446,2.0,2415.0,0.0008281573498964803
153359,0.23666666666666666,1.0,2370.0,0.0004219409282700422
196847,0.23666666666666666,2.0,357.0,0.0056022408963585435
181121,0.23666666666666666,1.0,5194.0,0.00019252984212552945
11272,0.23583333333333334,2.0,460.0,0.004347826086956522
162115,0.23555555555555555,1.0,170.0,0.0058823529411764705
130206,0.23555555555555555,1.0,1035.0,0.000966183574879227
56857,0.23527777777777778,1.0,133.0,0.007518796992481203
149874,0.23472222222222222,1.0,754.0,0.001326259946949602
43703,0.23472222222222222,2.0,177.0,0.011299435028248588
