tag,UpVotes,user_id,rownum
"javascript","103","3522957","1"
"php","65","3522957","2"
"html","33","3522957","3"
"jquery","31","3522957","4"
"mysql","23","3522957","5"
"docker","109","3523935","1"
"docker-compose","89","3523935","2"
"python","15","3523935","3"
"amazon-web-services","11","3523935","4"
"amazon-dynamodb","9","3523935","5"
"c","384","3525545","1"
"pointers","55","3525545","2"
"struct","46","3525545","3"
"arrays","37","3525545","4"
"malloc","32","3525545","5"
"go","77","3528562","1"
"java","53","3528562","2"
"networking","14","3528562","3"
"ip-address","13","3528562","4"
"c","193","3323096","1"
"c++","138","3323096","2"
"race-condition","64","3323096","3"
"linux","48","3323096","4"
"python","44","3323096","5"
"php","22","3323528","1"
"javascript","11","3323528","2"
"laravel-5","10","3323528","3"
"codeigniter","8","3323528","4"
"jquery","7","3323528","5"
"python","53","3324095","1"
"django","17","3324095","2"
"python-3.x","8","3324095","3"
"heroku","7","3324095","4"
"logging","6","3324095","5"
"amazon-web-services","35","3325420","1"
"boto3","15","3325420","2"
"amazon-s3","14","3325420","3"
"python","14","3325420","4"
"amazon-ec2","7","3325420","5"
"php","8","3328883","1"
"javascript","5","3328883","2"
"ionic2","5","3328883","3"
"ionic-framework","5","3328883","4"
"escaping","3","3328883","5"
"sql","44","3330523","1"
"mysql","43","3330523","2"
"database","32","3330523","3"
"connection","32","3330523","4"
"sql-server","24","3330523","5"
"android","3","3330628","1"
"android-custom-view","2","3330628","2"
"memory-leaks","2","3330628","3"
"firebase","1","3330628","4"
"crashlytics","1","3330628","5"
"jquery","8","3330989","1"
"javascript","7","3330989","2"
"html","5","3330989","3"
"css","3","3330989","4"
"stack-overflow","2","3330989","5"
"jquery","2","3333695","1"
"c#","2","3333695","2"
"datatable","1","3333695","3"
"web-services","1","3333695","4"
"asp.net","1","3333695","5"
"aurelia","14","3334862","1"
"javascript","9","3334862","2"
"pug","8","3334862","3"
"css","8","3334862","4"
"template-mixins","6","3334862","5"
"python","60","3335799","1"
"bitcoin","17","3335799","2"
"bitcoind","15","3335799","3"
"send","15","3335799","4"
"transactions","2","3335799","5"
"linux-kernel","19","3336007","1"
"linux","8","3336007","2"
"c","8","3336007","3"
"network-programming","8","3336007","4"
"linux-device-driver","6","3336007","5"
"c++","7","3336362","1"
"allocation","7","3336362","2"
"c","7","3336362","3"
"memory-leaks","7","3336362","4"
"upload","4","3336941","1"
"csrf","4","3336941","2"
"express","4","3336941","3"
"node.js","4","3336941","4"
"formidable","4","3336941","5"
"python","1785","3337070","1"
"list","521","3337070","2"
"regex","401","3337070","3"
"python-2.7","249","3337070","4"
"sorting","239","3337070","5"
"c++","1031","3422652","1"
"c++11","415","3422652","2"
"smart-pointers","88","3422652","3"
"emplace","62","3422652","4"
"unordered-map","62","3422652","5"
"c","172","3423234","1"
"linux","33","3423234","2"
"c++","31","3423234","3"
"vhdl","29","3423234","4"
"gcc","19","3423234","5"
"java","86","3426201","1"
"bluesnap","39","3426201","2"
"payment-gateway","35","3426201","3"
"payment","22","3426201","4"
"algorithm","21","3426201","5"
"java","171","3426328","1"
"android","130","3426328","2"
"jsoup","113","3426328","3"
"html","35","3426328","4"
"adb","19","3426328","5"
"android","5","3531310","1"
"linux","4","3531310","2"
"java","4","3531310","3"
"compilation","3","3531310","4"
"image","3","3531310","5"
"concurrency","84","3531794","1"
"multithreading","67","3531794","2"
"proxy","67","3531794","3"
"terminology","63","3531794","4"
"webserver","61","3531794","5"
"kotlin","335","3533380","1"
"android","99","3533380","2"
"java","64","3533380","3"
"arrays","18","3533380","4"
"onclick","16","3533380","5"
"java","186","3535537","1"
"angularjs","122","3535537","2"
"javascript","95","3535537","3"
"angularjs-ng-repeat","64","3535537","4"
"spring","50","3535537","5"
"android","21","3535576","1"
"java","16","3535576","2"
"unauthorized","8","3535576","3"
"adb","8","3535576","4"
"wav","7","3535576","5"
"ruby-on-rails","10","3536464","1"
"ruby","8","3536464","2"
"slim-lang","3","3536464","3"
"concurrency","2","3536464","4"
"activesupport","2","3536464","5"
"android","33","3542400","1"
"java","27","3542400","2"
"php","15","3542400","3"
"intellij-idea","7","3542400","4"
"javascript","7","3542400","5"
"python","280","3543211","1"
"file","272","3543211","2"
"stdout","271","3543211","3"
"logging","271","3543211","4"
"git","155","3543211","5"
"jq","136","3544399","1"
"json","119","3544399","2"
"macos","64","3544399","3"
"node.js","53","3544399","4"
"homebrew","52","3544399","5"
"javascript","27","3546817","1"
"google-sheets","19","3546817","2"
"google-apps-script","16","3546817","3"
"node.js","11","3546817","4"
"html","11","3546817","5"
"serial-port","2","3369174","1"
"c#","2","3369174","2"
"algorithm","2","3369174","3"
"webview","1","3369174","4"
"widget","1","3369174","5"
"mysql","1","3369278","1"
"sql","1","3369278","2"
"android-listview","1","3369278","3"
"android","1","3369278","4"
"android-notifications","1","3369278","5"
"r","102","3371101","1"
"c","49","3371101","2"
"python","42","3371101","3"
"c++","34","3371101","4"
"arrays","16","3371101","5"
"c","25","3376471","1"
"c++","8","3376471","2"
"g++","5","3376471","3"
"mingw","4","3376471","4"
"c++11","3","3376471","5"
"java","511","3378204","1"
"c++","295","3378204","2"
"performance","289","3378204","3"
"branch-prediction","287","3378204","4"
"optimization","287","3378204","5"
"c#","30","3382947","1"
"jquery","21","3382947","2"
"javascript","20","3382947","3"
"asp.net","17","3382947","4"
"asp.net-mvc","14","3382947","5"
"javascript","4","3383608","1"
"memory","4","3383608","2"
"memory-leaks","4","3383608","3"
"google-chrome-devtools","4","3383608","4"
"google-chrome","4","3383608","5"
"c++","15","3383665","1"
"c","11","3383665","2"
"pointers","5","3383665","3"
"recursion","3","3383665","4"
"arrays","3","3383665","5"
"android","1207","3385212","1"
"kotlin","638","3385212","2"
"python","393","3385212","3"
"java","242","3385212","4"
"android-databinding","179","3385212","5"
"python","4","3478566","1"
"scrapy","2","3478566","2"
"dictionary","2","3478566","3"
"python-3.x","1","3478566","4"
"java","779","3480246","1"
"jdbc","149","3480246","2"
"mysql","71","3480246","3"
"swing","52","3480246","4"
"sql","45","3480246","5"
"qt","1","3482407","1"
"mingw","1","3482407","2"
"c++","1","3482407","3"
"dll","1","3482407","4"
"windows","1","3482407","5"
"jenkins","71","3485178","1"
"jenkins-pipeline","66","3485178","2"
"git","15","3485178","3"
"windows","12","3485178","4"
"google-sheets-formula","2","3485178","5"
"ios","212","3487953","1"
"objective-c","163","3487953","2"
"cocoa-touch","153","3487953","3"
"ios7","153","3487953","4"
"textkit","153","3487953","5"
"java","17","3488090","1"
"spring","7","3488090","2"
"jersey","5","3488090","3"
"jersey-2.0","4","3488090","4"
"rest","3","3488090","5"
"c","15","3488735","1"
"java","12","3488735","2"
"return","10","3488735","3"
"strcpy","10","3488735","4"
"strcat","10","3488735","5"
"web.xml","3","3490726","1"
"java","3","3490726","2"
"catalina","3","3490726","3"
"tomcat","3","3490726","4"
"csrf-protection","3","3490726","5"
"java","57","3493289","1"
"c++","17","3493289","2"
"multithreading","16","3493289","3"
"arrays","11","3493289","4"
"algorithm","11","3493289","5"
"php","30","3494492","1"
"steam-web-api","25","3494492","2"
"steam","25","3494492","3"
"wix","15","3494492","4"
"windows-installer","15","3494492","5"
"java","27","3495155","1"
"eclipse","19","3495155","2"
"heap-dump","10","3495155","3"
"breakpoints","8","3495155","4"
"sql","7","3495155","5"
"c#","40","3495563","1"
"asp.net","35","3495563","2"
".net","14","3495563","3"
"vb.net","12","3495563","4"
"json","10","3495563","5"
"java","854","3614835","1"
"hashmap","157","3614835","2"
"memory","121","3614835","3"
"java-8","119","3614835","4"
"arrays","95","3614835","5"
"symfony","1","3616031","1"
"safari","1","3616031","2"
"fosuserbundle","1","3616031","3"
"csrf","1","3616031","4"
"c#","32","3617120","1"
"ios","5","3617120","2"
"asp.net-identity","5","3617120","3"
"asp.net-web-api","4","3617120","4"
"excel","4","3617120","5"
"reactjs","4017","3617886","1"
"javascript","3128","3617886","2"
"react-hooks","1245","3617886","3"
"gmail-api","609","3617886","4"
"mobx","298","3617886","5"
"python","38","3618854","1"
"sympy","11","3618854","2"
"python-3.x","8","3618854","3"
"c","6","3618854","4"
"list","6","3618854","5"
"memory-leaks","1","3624459","1"
"memory","1","3624459","2"
"c#","1","3624459","3"
"uwp","1","3624459","4"
"javascript","217","3625444","1"
"date","133","3625444","2"
"momentjs","133","3625444","3"
"highcharts","48","3625444","4"
"reactjs","38","3625444","5"
"chef-infra","486","3627607","1"
"r","448","3627607","2"
"ruby","120","3627607","3"
"chef-recipe","110","3627607","4"
"regex","110","3627607","5"
"javascript","8","3706717","1"
"jquery","7","3706717","2"
"php","6","3706717","3"
"typing","5","3706717","4"
"html","3","3706717","5"
"css","193","3710481","1"
"django","109","3442256","2"
"python","57","3442256","3"
"ngrok","27","3442256","4"
"https","25","3442256","5"
"php","57","3445324","1"
"html","18","3445324","2"
"mysql","14","3445324","3"
"sweetalert","13","3445324","4"
"javascript","11","3445324","5"
"angularjs","345","3447241","1"
"javascript","290","3447241","2"
"angularjs-ng-repeat","149","3447241","3"
"angular","144","3447241","4"
"arrays","83","3447241","5"
"visual-studio-code","17","3447475","1"
"c","12","3447475","2"
"c++","12","3447475","3"
"vscode-tasks","11","3447475","4"
"string","8","3447475","5"
"c++","6","3447477","1"
"pointers","3","3447477","2"
"arrays","2","3447477","3"
"dynamic","2","3447477","4"
"directx-11","2","3447477","5"
"applescript","76","3449216","1"
"macos","14","3449216","2"
"automator","12","3449216","3"
"applescript-objc","8","3449216","4"
"shell","8","3449216","5"
"sql","21","3566771","1"
"sql-server","18","3566771","2"
"angularjs","9","3566771","3"
"javascript","6","3566771","4"
"tsql","5","3566771","5"
"ksh","1","3568973","1"
"shell","1","3568973","2"
"structuremap","22","3569026","1"
"c#","16","3569026","2"
"structuremap3","9","3569026","3"
"dependency-injection","8","3569026","4"
"generics","6","3569026","5"
"kotlin","156","3569545","1"
"android","144","3569545","2"
"mockito","23","3569545","3"
"java","22","3569545","4"
"android-room","12","3569545","5"
"angularjs","22","3569893","1"
"reactjs","20","3569893","2"
"javascript","16","3569893","3"
"html","12","3569893","4"
"css","7","3569893","5"
"android","36","3571652","1"
"version-control","5","3571652","2"
"jenkins","5","3571652","3"
"git","5","3571652","4"
"groovy","5","3571652","5"
"openmeetings","8","3571661","1"
"java","3","3571661","2"
"wicket","3","3571661","3"
"select2","2","3571661","4"
"php","2","3571661","5"
"algorithm","43","3575018","1"
"java","15","3575018","2"
"data-structures","9","3575018","3"
"c++","9","3575018","4"
"parameters","7","3575018","5"
"android","30","3576070","1"
"sqlcipher","28","3576070","2"
"android-sqlite","26","3576070","3"
"database","26","3576070","4"
"graphql","7","3576070","5"
"php","53","3577946","1"
"mysql","25","3577946","2"
"android","23","3577946","3"
"jquery","15","3577946","4"
"javascript","8","3577946","5"
"atom-editor","8","3578397","1"
"sdl-2","5","3578397","2"
"python-2.7","3","3578397","3"
"python","3","3578397","4"
"syntax-highlighting","3","3578397","5"
"unity3d","8","3579846","1"
"c#","7","3579846","2"
"windows","4","3579846","3"
"android","4","3579846","4"
"android-studio","3","3579846","5"
"node.js","216","3580261","1"
"npm","121","3580261","2"
"package.json","87","3580261","3"
"makefile","87","3580261","4"
"javascript","53","3580261","5"
"wordpress","32","3583473","1"
"php","27","3583473","2"
"android","22","3583473","3"
"layout","17","3583473","4"
"android-layout","17","3583473","5"
"ruby","203","3587715","1"
"ruby-on-rails","105","3587715","2"
"rspec","59","3587715","3"
"ruby-on-rails-3.2","36","3587715","4"
"form-for","34","3587715","5"
"python","58","3589609","1"
"list","15","3589609","2"
"sql","14","3589609","3"
"c","13","3589609","4"
"postgresql","9","3589609","5"
"android","7","3590376","1"
"angular","7","3590376","2"
"express","6","3590376","3"
"node.js","6","3590376","4"
"mean-stack","6","3590376","5"
"c","72","3596376","1"
"arrays","18","3596376","2"
"scanf","9","3596376","3"
"algorithm","8","3596376","4"
"for-loop","8","3596376","5"
"vba","9","3596604","1"
"excel","8","3596604","2"
"if-statement","5","3596604","3"
"c","4","3596604","4"
"java","4","3596604","5"
"objective-c","75","3683430","1"
"ios","66","3683430","2"
"grand-central-dispatch","51","3683430","3"
"exception","48","3683430","4"
"npm","19","3683430","5"
"javascript","5","3684893","1"
"java","4","3684893","2"
"angularjs","3","3684893","3"
"jquery","3","3684893","4"
"ajax","2","3684893","5"
"javascript","2","3684913","1"
"cookies","2","3684913","2"
"asp.net-web-api","1","3684913","3"
"asp.net-core","1","3684913","4"
"angular","1","3684913","5"
"javascript","965","3689450","1"
"node.js","197","3689450","2"
"electron","160","3689450","3"
"arrays","153","3689450","4"
"lodash","65","3689450","5"
"zap","2","3696238","1"
"signalr","2","3696238","2"
"asp.net-mvc","2","3696238","3"
"c++17","33","3410396","4"
"templates","31","3410396","5"
"php","17","3410935","1"
"c++","14","3410935","2"
"yii2","7","3410935","3"
"mutex","6","3410935","4"
"deadlock","6","3410935","5"
"ruby-on-rails","14","3413076","1"
"ruby-on-rails-4","5","3413076","2"
"testing","3","3413076","3"
"ruby","3","3413076","4"
"factory-bot","3","3413076","5"
"c","3","3414978","1"
"segmentation-fault","3","3414978","2"
"linked-list","3","3414978","3"
"android","133","3416163","1"
"java","35","3416163","2"
"bottom-sheet","14","3416163","3"
"android-recyclerview","11","3416163","4"
"android-studio","11","3416163","5"
"ios","5882","3418066","1"
"swift","3204","3418066","2"
"objective-c","1170","3418066","3"
"xcode","689","3418066","4"
"core-bluetooth","543","3418066","5"
"c++","113","3553031","2"
"encryption","49","3553031","3"
"java","45","3553031","4"
"pgp","40","3553031","5"
"android","32","3553656","1"
"cordova","31","3553656","2"
"mobile","30","3553656","3"
"ionic-framework","30","3553656","4"
"python","28","3553656","5"
"java","41","3554075","1"
"spring","37","3554075","2"
"spring-mvc","30","3554075","3"
"annotations","25","3554075","4"
"model-view-controller","25","3554075","5"
"javascript","14","3554534","1"
"html","13","3554534","2"
"twitter","7","3554534","3"
"css","7","3554534","4"
"macos","5","3554534","5"
"c","600","3555525","1"
"pointers","81","3555525","2"
"arrays","74","3555525","3"
"c++","55","3555525","4"
"struct","47","3555525","5"
"google-apps-script","116","3556215","1"
"google-docs","71","3556215","2"
"google-sheets","56","3556215","3"
"row-number","49","3556215","4"
"javascript","8","3556215","5"
"java","92","3560873","1"
"logging","23","3560873","2"
"set","15","3560873","3"
"collections","15","3560873","4"
"multithreading","9","3560873","5"
"c#","8","3561198","1"
"business-objects","3","3561198","2"
"sap","3","3561198","3"
"moq","2","3561198","4"
"msbuild","1","3561198","5"
"java","3","3561705","1"
"javafx","2","3561705","2"
"mysql","1","3561705","3"
"eventhandler","1","3561705","4"
"delphi","1","3561705","5"
"c#","344","3562271","1"
".net","96","3562271","2"
"sql-server","43","3562271","3"
"connection-pooling","40","3562271","4"
"idisposable","34","3562271","5"
"c#","14","3562405","1"
"asp.net-core","13","3562405","2"
"asp.net-mvc","8","3562405","3"
".net-core","6","3562405","4"
"asp.net-core-mvc","5","3562405","5"
"c++","8","3563094","1"
"sdl","3","3563094","2"
"compilation","2","3563094","3"
"variables","2","3563094","4"
"segmentation-fault","1","3563094","5"
"webrtc","101","3563200","1"
"android","20","3563200","2"
"c","18","3563200","3"
"javascript","16","3563200","4"
"libjingle","15","3563200","5"
"android","64","3647974","1"
"android-actionbar","47","3647974","2"
"android-layout","27","3647974","3"
"android-appcompat","16","3647974","4"
"ios","15","3647974","5"
"c++","55","3648103","1"
"freertos","12","3648103","2"
"c","8","3648103","3"
"struct","8","3648103","4"
"arrays","5","3648103","5"
"c++","29","3655463","1"
"c","27","3655463","2"
"pointers","14","3655463","3"
"c++11","9","3655463","4"
"algorithm","6","3655463","5"
"ruby-on-rails","85","3655580","1"
"ruby","34","3655580","2"
"postgresql","12","3655580","3"
"ruby-on-rails-5","9","3655580","4"
"elasticsearch","9","3655580","5"
"android","399","3657198","1"
"java","239","3657198","2"
"android-recyclerview","229","3657198","3"
"performance","217","3657198","4"
"android-layout","123","3657198","5"
"network-security","1","3657271","1"
"man-in-the-middle","1","3657271","2"
"powershell","94","3661652","1"
"scripting","8","3661652","2"
"powershell-2.0","6","3661652","3"
"vbscript","6","3661652","4"
"windows-update","6","3661652","5"
"terminal","88","3661874","1"
"plist","88","3661874","2"
"python-3.x","29","3661874","3"
"macos","27","3661874","4"
"mysql","27","3661874","5"
"java","53","3664574","1"
"spring","23","3664574","2"
"android","15","3664574","3"
"jsf","11","3664574","4"
"spring-mvc","10","3664574","5"
"winforms","4","3665669","1"
"localdb","4","3665669","2"
"sql-server-2012","4","3665669","3"
"autoit","4","3665669","4"
"windows","3","3665669","5"
"list","2","3669610","1"
"genetic-algorithm","2","3669610","2"
"mutation","2","3669610","3"
"c#","2","3669610","4"
"gridview","1","3392818","5"
"php","94","3393100","1"
"mysql","25","3393100","2"
"html","17","3393100","3"
"arrays","16","3393100","4"
"jquery","7","3393100","5"
"mediawiki","76","3394281","1"
"php","58","3394281","2"
"html","17","3394281","3"
"wikipedia","16","3394281","4"
"mediawiki-extensions","16","3394281","5"
"php","12","3395619","1"
"laravel-5","12","3395619","2"
"java","9","3395619","3"
"mysql","7","3395619","4"
"eloquent","7","3395619","5"
"php","9","3398788","1"
"mysql","5","3398788","2"
"jquery","4","3398788","3"
"javascript","4","3398788","4"
"ajax","3","3398788","5"
"c","186","3403834","1"
"algorithm","118","3403834","2"
"python","73","3403834","3"
"c++","57","3403834","4"
"sockets","31","3403834","5"
"python","222","3496038","1"
"python-3.x","29","3496038","2"
"list","29","3496038","3"
"python-2.7","17","3496038","4"
"if-statement","16","3496038","5"
"scala","8","3498982","1"
"apache-spark","6","3498982","2"
"rdd","5","3498982","3"
"jenkins-pipeline","3","3498982","4"
"jenkins","3","3498982","5"
"wordpress","2","3500379","1"
"python","11","3503051","1"
"flask","11","3503051","2"
"reactjs","4","3503051","3"
"sqlalchemy","3","3503051","4"
"cors","3","3503051","5"
"c#","34","3503521","1"
"css","23","3503521","2"
"oauth-2.0","18","3503521","3"
"javascript","17","3503521","4"
"html","16","3503521","5"
"matplotlib","10","3504203","1"
"xml","2","3504203","2"
"memory-leaks","2","3504203","3"
"python-2.7","2","3504203","4"
"python","2","3504203","5"
"c#","10","3508468","1"
".net-core","10","3508468","2"
"asp.net-identity","10","3508468","3"
".net","10","3508468","4"
"asp.net-core","10","3508468","5"
"javascript","61","3508956","1"
"c#","45","3508956","2"
"css","16","3508956","3"
"html","14","3508956","4"
"collection-initializer","9","3508956","5"
"angular","614","3509591","1"
"typescript","317","3509591","2"
"internet-explorer","189","3509591","3"
"javascript","141","3509591","4"
"css","83","3509591","5"
"c++","1735","3510483","1"
"c++11","693","3510483","2"
"templates","205","3510483","3"
"vector","156","3510483","4"
"c#","155","3510483","5"
"java","14","3628106","1"
"eclipse","8","3628106","2"
"maven","5","3628106","3"
"junit","5","3628106","4"
"slf4j","4","3628106","5"
"sails.js","15","3628565","1"
"node.js","9","3628565","2"
"ruby-on-rails","3","3628565","3"
"redis","2","3628565","4"
"database-migration","2","3628565","5"
"sql-server","136","3628863","1"
"sql","94","3628863","2"
"c#","42","3628863","3"
"tsql","19","3628863","4"
"c","18","3628863","5"
"assembly","634","3628942","1"
"x86-16","274","3628942","2"
"x86","196","3628942","3"
"emu8086","98","3628942","4"
"nasm","79","3628942","5"
"c","944","3629249","1"
"linux","79","3629249","2"
"arrays","72","3629249","3"
"string","58","3629249","4"
"pointers","55","3629249","5"
"css","33","3722330","1"
"html","28","3722330","2"
"javascript","21","3722330","3"
"charts","7","3722330","4"
"colors","7","3722330","5"
"git","34","3722943","1"
"smartgit","34","3722943","2"
"node.js","14","3722943","3"
"express","9","3722943","4"
"javascript","9","3722943","5"
"c#","7","3723846","1"
"async-await","3","3723846","2"
"deadlock","3","3723846","3"
"dapper","3","3723846","4"
"asp.net-web-api2","3","3723846","5"
"android","36","3724384","1"
"exoplayer","25","3724384","2"
"android-8.1-oreo","10","3724384","3"
"memory-leaks","1","3724384","4"
"spannable","1","3724384","5"
"arrays","5","3725053","1"
"html","4","3725053","2"
"c++","4","3725053","3"
"php","3","3725053","4"
"javascript","3","3725053","5"
"c#","94","3726963","1"
"blazor","76","3726963","2"
"asp.net-core","67","3726963","3"
"visual-studio","43","3726963","4"
"visual-studio-2017","37","3726963","5"
"azure-ad-b2c","93","3728123","1"
"azure","35","3728123","2"
"c#","22","3728123","3"
"azure-ad-graph-api","15","3728123","4"
"identity-experience-framework","6","3728123","5"
"groovy","7","3729210","1"
"soapui","7","3729210","2"
"unit-testing","4","3729210","3"
"testing","4","3729210","4"
"browser","2","3729210","5"
"c++","13","3731050","1"
"qt","13","3731050","2"
"windows-applications","5","3731050","3"
"qtwebview","3","3731050","4"
"groupbox","2","3731050","5"
"javascript","4235","3731501","1"
"angular","2310","3731501","2"
"typescript","2295","3731501","3"
"python","9","3475279","3"
"pointers","8","3475279","4"
"django-rest-framework","7","3475279","5"
"c","97","3476780","1"
"c++","24","3476780","2"
"pointers","21","3476780","3"
"segmentation-fault","15","3476780","4"
"linked-list","11","3476780","5"
"laravel","211","3477084","1"
"php","157","3477084","2"
"google-drive-api","43","3477084","3"
"google-api-php-client","35","3477084","4"
"eloquent","33","3477084","5"
"c","337","3477950","1"
"c++","239","3477950","2"
"objective-c","63","3477950","3"
"free","54","3477950","4"
"memory-management","53","3477950","5"
"laravel","5","3597010","1"
"php","3","3597010","2"
"stripe-payments","2","3597010","3"
"testing","1","3597010","4"
"sql","1","3597010","5"
"javascript","90","3599151","1"
"angular","74","3599151","2"
"typescript","43","3599151","3"
"arrays","23","3599151","4"
"node.js","20","3599151","5"
"android","29","3604617","1"
"lint","29","3604617","2"
"java","15","3604617","3"
"gradle","11","3604617","4"
"configuration","8","3604617","5"
"ruby","46","3607039","1"
"ruby-on-rails","41","3607039","2"
"git","19","3607039","3"
"mysql","10","3607039","4"
"javascript","10","3607039","5"
"spring","278","3608192","1"
"spring-boot","218","3608192","2"
"java","212","3608192","3"
"spring-mvc","127","3608192","4"
"mysql","84","3608192","5"
"c","11","3610102","1"
"vps","6","3610102","2"
"server","6","3610102","3"
"wget","6","3610102","4"
"ssh","6","3610102","5"
"java","8","3610891","1"
"spring","3","3610891","2"
"spring-boot","3","3610891","3"
"multithreading","3","3610891","4"
"ssl","3","3610891","5"
"php","286","3612353","1"
"javascript","256","3612353","2"
"mysql","154","3612353","3"
"object","108","3612353","4"
"sql","96","3612353","5"
"c++","1434","3613500","1"
"c++11","478","3613500","2"
"multithreading","274","3613500","3"
"smart-pointers","193","3613500","4"
"shared-ptr","172","3613500","5"
"android","729","3702862","1"
"image","98","3702862","2"
"facebook","85","3702862","3"
"profile","76","3702862","4"
"android-layout","69","3702862","5"
"c","29","3702880","1"
"c++","4","3702880","2"
"json","2","3702880","3"
"mplab","2","3702880","4"
"integer","2","3702880","5"
"npm","141","3704301","1"
"batch-file","34","3704301","2"
"node.js","26","3704301","3"
"python","7","3704301","4"
"error-handling","6","3704301","5"
"java","1548","3705127","1"
"java-8","428","3705127","2"
"java-stream","178","3705127","3"
"arrays","141","3705127","4"
"arraylist","115","3705127","5"
"vuejs2","13","3767927","1"
"vuetify.js","8","3767927","2"
"vuelidate","8","3767927","3"
"validation","8","3767927","4"
"vue.js","8","3767927","5"
"c++","23","3768029","1"
"c","15","3768029","2"
"visual-studio","6","3768029","3"
"csv","4","3768029","4"
"printf","4","3768029","5"
"python","163","3768332","1"
"django","146","3768332","2"
"django-rest-framework","62","3768332","3"
"serialization","54","3768332","4"
"css","48","3768332","5"
"c","12","3770881","1"
"database","4","3770881","2"
"sql","4","3770881","3"
"phpmyadmin","4","3770881","4"
"null","3","3770881","5"
"c","201","3782727","1"
"linux","33","3782727","2"
"arrays","21","3782727","3"
"pointers","20","3782727","4"
"gcc","19","3782727","5"
"php","283","3783243","1"
"regex","86","3783243","2"
"mysql","46","3783243","3"
"html","27","3783243","4"
"mysqli","19","3783243","5"
"ruby","250","3784008","1"
"ruby-on-rails","109","3784008","2"
"ruby-on-rails-5","26","3784008","3"
"rspec","22","3784008","4"
"rubygems","21","3784008","5"
"android","132","3784165","1"
"android-volley","107","3784165","2"
"caching","75","3784165","3"
"java","35","3784165","4"
"android-edittext","9","3784165","5"
"java","7","3851006","1"
"variables","5","3851006","2"
"excel","5","3851006","3"
"vba","5","3851006","4"
"maven","3","3851006","5"
"c++","126","3854322","1"
"c","96","3854322","2"
"boolean","91","3854322","3"
"obfuscation","91","3854322","4"
"macros","91","3854322","5"
"angularjs","14","3854709","1"
"angular-ui","10","3854709","2"
"angular-ui-typeahead","10","3854709","3"
"sql","5","3854709","4"
"javascript","3","3854709","5"
"c#","329","3856907","1"
".net","69","3856907","2"
"generics","58","3856907","3"
"linq","58","3856907","4"
"winforms","29","3856907","5"
"java","107","3857500","1"
"noclassdeffounderror","26","3857500","2"
"swing","15","3857500","3"
"owasp","2","3696238","4"
"authentication","2","3696238","5"
"python","52","3697870","1"
"c++","35","3697870","2"
"c","18","3697870","3"
"matplotlib","14","3697870","4"
"python-3.x","13","3697870","5"
"reactjs","8","3698319","1"
"react-native","7","3698319","2"
"ios","7","3698319","3"
"webpack","1","3698319","4"
"javascript","1","3698319","5"
"php","110","3699054","1"
"html","68","3699054","2"
"css","45","3699054","3"
"metadata","35","3699054","4"
"telegram","35","3699054","5"
"openmpi","1","3700636","1"
"c++","1","3700636","2"
"segmentation-fault","1","3700636","3"
"javascript","249","3701393","1"
"html","86","3701393","2"
"angular","72","3701393","3"
"css","70","3701393","4"
"arrays","38","3701393","5"
"javascript","4045","3702797","1"
"html","1842","3702797","2"
"canvas","1074","3702797","3"
"css","719","3702797","4"
"svg","542","3702797","5"
"python","20","3763071","1"
"matplotlib","9","3763071","2"
"c","7","3763071","3"
"loops","4","3763071","4"
"eclipse","4","3763071","5"
"php","5","3763689","1"
"database","2","3763689","2"
"sql-server","2","3763689","3"
"select","1","3763689","4"
"sql","1","3763689","5"
"java","654","3764804","1"
"intellij-idea","103","3764804","2"
"intellij-13","97","3764804","3"
"gradle","97","3764804","4"
"url","76","3764804","5"
"java","1508","3764965","1"
"java-8","519","3764965","2"
"java-stream","395","3764965","3"
"spring","258","3764965","4"
"lambda","208","3764965","5"
"python","1033","3767239","1"
"python-3.x","243","3767239","2"
"numpy","134","3767239","3"
"pandas","98","3767239","4"
"dictionary","73","3767239","5"
"php","4","3829323","1"
"codeigniter","4","3829323","2"
"mysql","3","3829323","3"
"javascript","2","3829323","4"
"csrf-protection","1","3829323","5"
"alert","2","3831319","1"
"javascript","2","3831319","2"
"stream","2","3831319","3"
"flutter","2","3831319","4"
"view","2","3831319","5"
"python","9","3831764","1"
"difflib","2","3831764","2"
"similarity","2","3831764","3"
"instance","2","3831764","4"
"levenshtein-distance","2","3831764","5"
"python","138","3831845","1"
"tensorflow","104","3831845","2"
"keras","86","3831845","3"
"concurrent.futures","51","3831845","4"
"tqdm","51","3831845","5"
"collections","1","3831895","1"
"kotlin","1","3831895","2"
"java","1","3831895","3"
"android","1","3831895","4"
"flutter","1","3831895","5"
"java","37","3832336","1"
"jaxb","10","3832336","2"
"moxy","9","3832336","3"
"static-variables","7","3832336","4"
"properties-file","4","3832336","5"
"html","52","3836908","1"
"css","50","3836908","2"
"php","21","3836908","3"
"javascript","16","3836908","4"
"jquery","14","3836908","5"
"php","73","3838486","1"
"class","20","3838486","2"
"inheritance","19","3838486","3"
"private-members","19","3838486","4"
"kubernetes","15","3838486","5"
"elasticsearch","464","3839882","1"
"android","141","3839882","2"
"angular","102","3839882","3"
"typescript","96","3839882","4"
"c#","66","3839882","5"
"java","7","3843672","1"
"sql","4","3843672","2"
"gettext","3","3843672","3"
"settext","3","3843672","4"
"memory-leaks","2","3843672","5"
"image","2","3845218","1"
"magento","2","3845218","2"
