tag,UpVotes,user_id,rownum
"string","51","1813616","2"
"spring","44","1813616","3"
"android","36","1813616","4"
"exception","33","1813616","5"
"sql","848","1832636","1"
"coldfusion","708","1832636","2"
"cocoa","41","1689609","5"
"apache-spark","948","1689706","1"
"pyspark","623","1689706","2"
"python","462","1689706","3"
"pyspark-sql","364","1689706","4"
"scala","226","1689706","5"
"python","2038","1709587","1"
"javascript","1832","1709587","2"
"php","1027","1709587","3"
"file","658","1709587","4"
"jquery","636","1709587","5"
"perl","30","1710686","1"
"filesystems","5","1710686","2"
"graphics","4","1710686","3"
"plack","4","1710686","4"
"log4perl","4","1710686","5"
"javascript","14","1731202","1"
"postgrest","9","1731202","2"
"stomp","7","1731202","3"
"rabbitmq","7","1731202","4"
"graphql","4","1731202","5"
"php","5","1731840","1"
"arrays","3","1731840","2"
"html","2","1731840","3"
"forms","2","1731840","4"
"redirect","2","1731840","5"
"css","124","1732209","1"
"html","123","1732209","2"
"php","66","1732209","3"
"wordpress","58","1732209","4"
"woocommerce","45","1732209","5"
"java","147","1732709","1"
"android","133","1732709","2"
"android-statusbar","29","1732709","3"
"android-5.0-lollipop","28","1732709","4"
"android-styles","28","1732709","5"
"active-directory","13","1733114","1"
"authentication","9","1733114","2"
"windows","7","1733114","3"
"mmc","7","1733114","4"
"ssl-certificate","7","1733114","5"
"git","158","1733477","1"
"github","86","1733477","2"
"c#","55","1733477","3"
"sql-server","47","1733477","4"
"powershell","37","1733477","5"
"git","3486","1734130","1"
"command-line","1696","1734130","2"
"undo","1684","1734130","3"
"git-reset","1684","1734130","4"
"sql","1341","1734130","5"
"java","343","1760609","1"
"security","60","1760609","2"
"spring","52","1760609","3"
"android","47","1760609","4"
"spring-mvc","40","1760609","5"
"jstl","34","1760917","1"
"jsp","34","1760917","2"
"html","18","1760917","3"
"css","15","1760917","4"
"javascript","13","1760917","5"
"php","83","1761380","1"
"javascript","19","1761380","2"
"html","16","1761380","3"
"jquery","16","1761380","4"
"checkbox","13","1761380","5"
"javascript","45","1761442","1"
"html","30","1761442","2"
"css","29","1761442","3"
"twitter-bootstrap","14","1761442","4"
"overlay","13","1761442","5"
"php","4","1762398","1"
"codeigniter","3","1762398","2"
"storage","2","1762398","3"
"url","2","1762398","4"
"utf-8","2","1762398","5"
"django","569","1762988","1"
"python","375","1762988","2"
"django-rest-framework","215","1762988","3"
"django-models","184","1762988","4"
"django-queryset","113","1762988","5"
"java","10","1763320","1"
"shared-libraries","2","1763320","2"
"javac","2","1763320","3"
"jar","2","1763320","4"
"inheritance","1","1763320","5"
"virtualbox","425","1763602","1"
"usb","414","1763602","2"
"virtual-machine","414","1763602","3"
"python","276","1763602","4"
"python-3.x","218","1763602","5"
"android","33","1763809","1"
"memory-leaks","15","1763809","2"
"android-database","15","1763809","3"
"java","11","1763809","4"
"firebase","11","1763809","5"
"c++","53","1764961","1"
"virtual-functions","24","1764961","2"
"vtable","23","1764961","3"
"c","20","1764961","4"
"windows","14","1764961","5"
"bash","4064","1765658","1"
"shell","2734","1765658","2"
"string-concatenation","973","1765658","3"
"syntax","973","1765658","4"
"concat","973","1765658","5"
"java","7","1797200","1"
"netbeans","7","1797200","2"
"jboss","6","1797200","3"
"openldap","3","1797200","4"
"php","3","1797200","5"
"yii","248","1797579","1"
"php","222","1797579","2"
"mysql","94","1797579","3"
"query-optimization","32","1797579","4"
"csrf","29","1797579","5"
"dbcontext","29","1797628","1"
"entity-framework","29","1797628","2"
"asynchronous","29","1797628","3"
"asp.net-core-webapi","29","1797628","4"
"c#","25","1797628","5"
"spring-mvc","6","1797689","1"
"java","6","1797689","2"
"maven","5","1797689","3"
"hibernate","5","1797689","4"
"react-native","3","1797689","5"
"bash","116","1799742","1"
"shell","95","1799742","2"
"wait","91","1799742","3"
"sleep","91","1799742","4"
"c++","65","1799742","5"
"symfony","103","1801623","1"
"php","81","1801623","2"
"doctrine-orm","60","1801623","3"
"mysql","16","1801623","4"
"twig","11","1801623","5"
"python","4223","1832058","1"
"tkinter","1131","1832058","2"
"python-3.x","789","1832058","3"
"pygame","625","1832058","4"
"pandas","297","1832058","5"
"java","108","1848662","1"
"javassist","82","1848662","2"
"classloader","19","1848662","3"
"algorithm","3","1759068","4"
"binary-tree","3","1759068","5"
"java","1263","1759845","1"
"swing","123","1759845","2"
"list","98","1759845","3"
"android","93","1759845","4"
"compiler-errors","92","1759845","5"
"php","75","1759948","1"
"facebook-graph-api","72","1759948","2"
"wordpress","72","1759948","3"
"facebook","72","1759948","4"
"marathon","2","1759948","5"
"c#","104","1760479","1"
"asp.net-mvc","81","1760479","2"
".net","76","1760479","3"
"reportviewer","45","1760479","4"
"entity-framework","31","1760479","5"
"wildfly","234","1786985","1"
"jboss7.x","189","1786985","2"
"jboss","151","1786985","3"
"java","82","1786985","4"
"wildfly-8","58","1786985","5"
"javascript","76","1787152","1"
"android","36","1787152","2"
"android-intent","30","1787152","3"
"android-activity","29","1787152","4"
"javascript-events","29","1787152","5"
"python","142","1787206","1"
"git","119","1787206","2"
"django","89","1787206","3"
"sql","61","1787206","4"
"c","61","1787206","5"
"node.js","133","1788229","1"
"javascript","74","1788229","2"
"express","41","1788229","3"
"npm","30","1788229","4"
"npm-install","16","1788229","5"
"javascript","5","1788993","1"
"angularjs","3","1788993","2"
"cordova","2","1788993","3"
"html5-history","2","1788993","4"
"css","2","1788993","5"
"php","131","1789393","1"
"joomla","107","1789393","2"
"joomla3.0","33","1789393","3"
"mysql","21","1789393","4"
"laravel","10","1789393","5"
"web-audio-api","876","1789439","1"
"javascript","579","1789439","2"
"audio","254","1789439","3"
"html","242","1789439","4"
"html5-audio","221","1789439","5"
"google-chrome-devtools","40","1790801","1"
"jquery","25","1790801","2"
"ajax","25","1790801","3"
"javascript-debugger","12","1790801","4"
"google-chrome","12","1790801","5"
"oracle","24","1793757","1"
"epoch","12","1793757","2"
"plsql","11","1793757","3"
"c++","1","1818874","1"
"opengl","1","1818874","2"
"matrix","1","1818874","3"
"vector","1","1818874","4"
"xss","5","1819756","1"
"java","7","1820424","1"
"c#","4","1820424","2"
"html","4","1820424","3"
"javascript","4","1820424","4"
"python-3.x","3","1820424","5"
"c#","489","1822514","1"
"windows-8","318","1822514","2"
"windows-runtime","220","1822514","3"
"windows-store-apps","209","1822514","4"
"sqlite","170","1822514","5"
"c#","2556","1823494","1"
"asp.net-core","2435","1823494","2"
"asp.net-core-mvc","1300","1823494","3"
"dependency-injection","589","1823494","4"
"asp.net-mvc","421","1823494","5"
"swift","123","1824510","1"
"nstimer","94","1824510","2"
"ios","88","1824510","3"
"php","40","1824510","4"
"objective-c","38","1824510","5"
"android","22","1825047","1"
"java","14","1825047","2"
"communication","6","1825047","3"
"bluetooth","6","1825047","4"
"installation","6","1825047","5"
"spring-security","123","1842482","1"
"spring","86","1842482","2"
"spring-boot","56","1842482","3"
"java","40","1842482","4"
"spring-mvc","23","1842482","5"
"python","135","1843190","1"
"python-2.x","114","1843190","2"
"javascript","38","1843190","3"
"c#","32","1843190","4"
"angularjs","30","1843190","5"
"c#","317","1843848","1"
"html","185","1843848","2"
"javascript","167","1843848","3"
"android","162","1843848","4"
"asp.net","152","1843848","5"
"javascript","158","1845423","1"
"html","33","1845423","2"
"internet-explorer","23","1845423","3"
"memory-leaks","22","1845423","4"
"circular-reference","22","1845423","5"
"c#","175","1845714","1"
"asp.net","42","1845714","2"
".net","24","1845714","3"
"system.configuration","21","1845714","4"
"configuration","21","1845714","5"
"php","41","1847559","1"
"html","25","1847559","2"
"docker","19","1847559","3"
"git","10","1847559","4"
"dockerhub","8","1847559","5"
"django","319","1848029","1"
"haskell","187","1848029","2"
"python","172","1848029","3"
"celery","65","1848029","4"
"nginx","49","1848029","5"
"webserver","24","1878592","1"
"php","24","1878592","2"
"ruby-on-rails","15","1878592","3"
"ruby-on-rails-3","7","1878592","4"
"migration","5","1878592","5"
"excel","3","1878770","1"
".net","3","1878770","2"
"xamarin.ios","2","1878770","3"
"c#","2","1878770","4"
"mysql","1","1878770","5"
"docker","65","1879139","1"
"vagrant","63","1879139","2"
"ruby-on-rails","49","1879139","3"
"ajax","13","1879139","4"
"ruby-on-rails-3","10","1879139","5"
"angularjs","97","1879153","1"
"python","36","1711232","1"
"php","34","1711232","2"
"javascript","24","1711232","3"
"git","20","1711232","4"
"html","18","1711232","5"
"php","71","1711575","1"
"laravel","66","1711575","2"
"laravel-5","53","1711575","3"
"laravel-5.2","29","1711575","4"
"eloquent","22","1711575","5"
"c#","764","1711598","1"
"asp.net","323","1711598","2"
"asp.net-mvc","174","1711598","3"
".net","127","1711598","4"
"async-await","124","1711598","5"
"algorithm","1578","1711796","1"
"java","1147","1711796","2"
"regex","521","1711796","3"
"data-structures","388","1711796","4"
"arrays","290","1711796","5"
"java","4911","1735406","1"
"python","959","1735406","2"
"arrays","825","1735406","3"
"string","690","1735406","4"
"regex","649","1735406","5"
"c#","404","1735918","1"
"sql","252","1735918","2"
"sql-server","148","1735918","3"
".net","105","1735918","4"
"stored-procedures","76","1735918","5"
"c#","3113","1768303","1"
"async-await","1744","1768303","2"
".net","1168","1768303","3"
"task-parallel-library","868","1768303","4"
"webbrowser-control","645","1768303","5"
"ios","13","1768835","1"
"xcode","12","1768835","2"
"delegates","10","1768835","3"
"objective-c","10","1768835","4"
"objective-c-blocks","10","1768835","5"
"php","138","1769276","1"
"readability","52","1769276","2"
"public-method","52","1769276","3"
"oop","52","1769276","4"
"mysql","37","1769276","5"
"php","591","1769465","1"
"codeigniter","136","1769465","2"
"arrays","98","1769465","3"
"xml","72","1769465","4"
"mysql","70","1769465","5"
"google-app-engine","18","1769636","1"
"java","11","1769636","2"
"unit-testing","8","1769636","3"
"code-coverage","5","1769636","4"
"go","5","1769636","5"
"c#","95","1770430","1"
"javascript","91","1770430","2"
"jquery","46","1770430","3"
"asp.net","20","1770430","4"
"html","20","1770430","5"
"cmake","34","1803007","1"
"python-2.7","34","1803007","2"
"python","34","1803007","3"
"android","15","1803007","4"
"java","14","1803007","5"
"https","1","1803745","1"
"redirect","1","1803745","2"
"java","1","1803745","3"
"httpserver","1","1803745","4"
"ssl","1","1803745","5"
"php","38","1804506","1"
"html","24","1804506","2"
"domdocument","21","1804506","3"
"csrf","11","1804506","4"
"laravel-5","11","1804506","5"
"ruby","316","1805902","1"
"ruby-on-rails","170","1805902","2"
"arrays","73","1805902","3"
"ruby-on-rails-4","43","1805902","4"
"mysql","26","1805902","5"
"ember.js","107","1806037","1"
"javascript","65","1806037","2"
"jquery","32","1806037","3"
"php","25","1806037","4"
"ajax","21","1806037","5"
"linux","343","1806289","1"
"linux-kernel","187","1806289","2"
"c","156","1806289","3"
"gcc","85","1806289","4"
"macros","65","1806289","5"
"c#","446","1806780","1"
"c","282","1806780","2"
"postgresql","193","1806780","3"
"c++","186","1806780","4"
"assembly","107","1806780","5"
"python","854","1832154","1"
"image-processing","478","1832154","2"
"python-imaging-library","364","1832154","3"
"opencv","360","1832154","4"
"computer-vision","295","1832154","5"
"javascript","191","1864688","1"
"html","123","1864688","2"
"css","88","1864688","3"
"security","53","1864688","4"
"android","49","1864688","5"
"javascript","8","1865910","1"
"angularjs","6","1865910","2"
"css","5","1865910","3"
"jquery","5","1865910","4"
"c#","3","1865910","5"
"php","3","1866304","1"
"mysql","2","1866304","2"
"html","1","1866304","3"
"insert","1","1866304","4"
"forms","1","1866304","5"
"java","275","1867549","1"
"date","106","1867549","2"
"hibernate","54","1867549","3"
"mysql","33","1867549","4"
"svn","25","1867549","5"
"struts-1","11","1868302","1"
"classloader","11","1868302","2"
"security","11","1868302","3"
"jboss","11","1868302","4"
"reproducible-research","11","1868302","5"
"android","621","1869968","1"
"android-volley","280","1869968","2"
"error-handling","117","1869968","3"
"java","77","1869968","4"
"dynamic","59","1869968","5"
"java","8","1869981","1"
"spring","6","1869981","2"
"hibernate","4","1869981","3"
"spring-data-jpa","3","1869981","4"
"jpa","3","1869981","5"
"c++","2345","1870232","1"
"c","532","1870232","2"
"dictionary","520","1870232","3"
"arrays","236","1870232","4"
"c++11","204","1870232","5"
"html","57","1902830","1"
"php","53","1902830","2"
"jquery","37","1902830","3"
"ssi","33","1902830","4"
"exploit","33","1902830","5"
"python","10536","1903116","1"
"javascript","7224","1903116","2"
"c","778","1795279","1"
"pointers","178","1795279","2"
"arrays","130","1795279","3"
"algorithm","86","1795279","4"
"c++","72","1795279","5"
"php","64","1795676","1"
"jquery","16","1795676","2"
"javascript","11","1795676","3"
"mysql","10","1795676","4"
"ajax","8","1795676","5"
"https","37","1796112","1"
"dns","36","1796112","2"
"http","35","1796112","3"
"redirect","35","1796112","4"
"cname","35","1796112","5"
"java","1769","1796579","1"
"android","797","1796579","2"
"algorithm","418","1796579","3"
"loops","124","1796579","4"
"json","124","1796579","5"
"ruby","122","1825757","1"
"ruby-on-rails-3","113","1825757","2"
"sidekiq","104","1825757","3"
"redis","104","1825757","4"
"rescue","104","1825757","5"
"java","924","1827903","1"
"multithreading","268","1827903","2"
"algorithm","250","1827903","3"
"concurrency","131","1827903","4"
"data-structures","72","1827903","5"
"c","482","1828382","1"
"gcc","55","1828382","2"
"arrays","53","1828382","3"
"struct","44","1828382","4"
"c++","43","1828382","5"
"java","81","1829500","1"
"selenium-webdriver","72","1829500","2"
"selenium","68","1829500","3"
"ansible","63","1829500","4"
"ansible-playbook","63","1829500","5"
"ios","606","1830999","1"
"swift","472","1830999","2"
"objective-c","328","1830999","3"
"cocoa-touch","274","1830999","4"
"interface-builder","268","1830999","5"
"console","4","1831224","1"
"c#","4","1831224","2"
".net-assembly","4","1831224","3"
"networking","2","1831224","4"
"centos","2","1831224","5"
"java","2204","1831987","1"
"swing","330","1831987","2"
"javafx","315","1831987","3"
"utf-8","111","1831987","4"
"encoding","97","1831987","5"
"socket.io","3","1848406","1"
"socket.io-redis","3","1848406","2"
"node.js","3","1848406","3"
"php","3","1848406","4"
"websocket","3","1848406","5"
"c","1721","1848654","1"
"perl","1092","1848654","2"
"haskell","1000","1848654","3"
"c++","792","1848654","4"
"regex","533","1848654","5"
"android","83","1880500","1"
"android-canvas","63","1880500","2"
"bitmap","46","1880500","3"
"image","46","1880500","4"
"background","46","1880500","5"
"c#","21","1880763","1"
"angularjs","21","1880763","2"
"asp.net","10","1880763","3"
"css","10","1880763","4"
"angularjs-directive","9","1880763","5"
"python","225","1881610","1"
"linux","54","1881610","2"
"django","39","1881610","3"
"regex","34","1881610","4"
"git","33","1881610","5"
"codeception","31","1882253","1"
"php","20","1882253","2"
"mysql","7","1882253","3"
"yii","7","1882253","4"
"acceptance-testing","3","1882253","5"
"c","8","1884242","1"
"gettext","5","1884242","2"
"c++","3","1884242","3"
"linux","3","1884242","4"
"php","78","1884995","1"
"mysql","23","1884995","2"
"html","10","1884995","3"
"email","9","1884995","4"
"javascript","7","1884995","5"
"tomcat7","5","1885915","1"
"java","5","1885915","2"
"memory-leaks","4","1885915","3"
"deployment","4","1885915","4"
"mysql","1","1885915","5"
"java","26","1887174","1"
"swing","11","1887174","2"
"stack-overflow","10","1887174","3"
"android","9","1887174","4"
"calculator","6","1887174","5"
"c++11","48","1887915","1"
"c++","40","1887915","2"
"multithreading","28","1887915","3"
"output","28","1887915","4"
"stdthread","28","1887915","5"
"css","12","1887939","1"
".net","11","1887939","2"
"html","10","1887939","3"
"asp.net","8","1887939","4"
"visual-studio","8","1887939","5"
"vb.net","37","1889406","1"
"c#","19","1889406","2"
"sql","17","1889406","3"
"sql-server","13","1889406","4"
".net","11","1889406","5"
"c++","138","1889584","1"
"performance","128","1889584","2"
"nested-loops","112","1889584","3"
"macos","32","1889584","4"
"ls","31","1889584","5"
"c#","53","1891036","1"
"wpf","15","1891036","2"
"xaml","14","1891036","3"
".net","12","1891036","4"
"c#-5.0","8","1891036","5"
"ruby-on-rails","42","1891599","1"
"ruby","16","1891599","2"
"activerecord","8","1891599","3"
"ruby-on-rails-3","7","1891599","4"
"mysql","5","1891599","5"
"c","19","1894478","1"
"c++","19","1894478","2"
"compiler-optimization","12","1894478","3"
"g++4.9","6","1894478","4"
"c++11","6","1894478","5"
"c","88","1928235","1"
"arrays","18","1928235","2"
"string","17","1928235","3"
"scanf","15","1928235","4"
"strcpy","10","1928235","5"
"sql","628","1928264","1"
"mysql","478","1928264","2"
"sql-server","313","1928264","3"
"c#","103","1928264","4"
"tomcat","7","1738727","2"
"jsp","7","1738727","3"
"mysql","5","1738727","4"
"php","5","1738727","5"
"php","29","1738965","1"
"mysql","19","1738965","2"
"redbean","8","1738965","3"
"pdo","8","1738965","4"
"css","4","1738965","5"
"android","41","1739297","1"
"c#","34","1739297","2"
"python","26","1739297","3"
"java","12","1739297","4"
"pandas","11","1739297","5"
"laravel","715","1739852","1"
"php","566","1739852","2"
"laravel-5.1","298","1739852","3"
"laravel-5.2","176","1739852","4"
"eloquent","175","1739852","5"
"c#","93","1770952","1"
"c++","43","1770952","2"
"algorithm","39","1770952","3"
"nuget","23","1770952","4"
"linq","21","1770952","5"
"php","129","1771402","1"
"android","119","1771402","2"
"android-edittext","72","1771402","3"
"dialog","53","1771402","4"
"mysql","41","1771402","5"
"php","80","1772379","1"
"laravel","42","1772379","2"
"http-headers","37","1772379","3"
"cache-control","37","1772379","4"
"browser-cache","37","1772379","5"
"ruby","2252","1772830","1"
"ruby-on-rails","2234","1772830","2"
"ruby-on-rails-4","932","1772830","3"
"activerecord","458","1772830","4"
"ruby-on-rails-5","436","1772830","5"
"c++","18084","1774667","1"
"c++11","8328","1774667","2"
"c++17","2975","1774667","3"
"templates","2780","1774667","4"
"c++14","2036","1774667","5"
"cryptography","3","1807339","1"
"networking","3","1807339","2"
"tcp","3","1807339","3"
"power-management","3","1807339","4"
"windows","3","1807339","5"
"java","692","1807667","1"
"homebrew","301","1807667","2"
"maven","297","1807667","3"
"pom.xml","267","1807667","4"
"git","247","1807667","5"
"spring-mvc","44","1809221","1"
"spring","40","1809221","2"
"java","32","1809221","3"
"android","30","1809221","4"
"csrf","30","1809221","5"
"c","409","1809377","1"
"arrays","97","1809377","2"
"pointers","73","1809377","3"
"string","45","1809377","4"
"c++","38","1809377","5"
"compare","1","1809925","1"
"pattern-matching","1","1809925","2"
"xss","1","1809925","3"
"jquery","1","1809925","4"
"opencv","1","1809925","5"
"scala","1349","1809978","1"
"akka","212","1809978","2"
"generics","99","1809978","3"
"sbt","82","1809978","4"
"scala-collections","78","1809978","5"
"algorithm","321","1835769","1"
"java","253","1835769","2"
"c#","207","1835769","3"
"interpretation","94","1835769","4"
"compilation","94","1835769","5"
"algorithm","29","1835778","1"
"cgcontextdrawimage","13","1835778","2"
"ios","13","1835778","3"
"performance","13","1835778","4"
"core-graphics","13","1835778","5"
"php","30","1836314","1"
"javascript","26","1836314","2"
"laravel","16","1836314","3"
"laravel-4","16","1836314","4"
"c","15","1836314","5"
"css","324","1836618","1"
"responsive-design","294","1836618","2"
"em","294","1836618","3"
"font-size","294","1836618","4"
"zurb-foundation","294","1836618","5"
"java","1535","1870555","1"
"php","176","1870555","2"
"javascript","162","1870555","3"
"loops","144","1870555","4"
"jvm","130","1870555","5"
"c#","7779","1870803","1"
".net","3421","1870803","2"
"async-await","2676","1870803","3"
"scala","2647","1870803","4"
"asynchronous","1879","1870803","5"
"javascript","298","1905944","1"
"ms-word","230","1905944","2"
"browser","230","1905944","3"
"node.js","78","1905944","4"
"ruby","58","1905944","5"
"javascript","4911","1906307","1"
"mocha","2921","1906307","2"
"node.js","1978","1906307","3"
"requirejs","1404","1906307","4"
"python","1363","1906307","5"
"spring","66","1942323","1"
"java","49","1942323","2"
"spring-boot","45","1942323","3"
"exception-handling","28","1942323","4"
"rest","28","1942323","5"
"php","22","1942398","1"
"html","6","1942398","2"
"javascript","6","1942398","3"
"css","3","1942398","4"
"jquery","2","1942398","5"
"tvos","89","1944395","1"
"tvml","61","1944395","2"
"apple-tv","53","1944395","3"
"uikit","33","1944395","4"
"tvjs","17","1944395","5"
"clojure","726","1944838","1"
"clojurescript","94","1944838","2"
"core.async","85","1944838","3"
"macros","54","1944838","4"
"read-eval-print-loop","36","1944838","5"
"asp.net-web-api","39","1945125","1"
"c#","39","1945125","2"
"visual-studio-2013","38","1945125","3"
"web-deployment","38","1945125","4"
"entity-framework","37","1945125","5"
"php","18","1945272","1"
"javascript","16","1945272","2"
"laravel","11","1945272","3"
"continuous-deployment","10","1945272","4"
"gitlab","10","1945272","5"
"java","378","1945631","1"
"mysql","247","1832636","3"
"sql-server","191","1832636","4"
"oracle","172","1832636","5"
"java","34","1834026","1"
"jpa","30","1834026","2"
"spring-data-jpa","22","1834026","3"
"hibernate","20","1834026","4"
"eclipselink","12","1834026","5"
"wpf","1098","1834662","1"
"c#","520","1834662","2"
"xaml","319","1834662","3"
"mvvm","209","1834662","4"
"qt","103","1834662","5"
"javascript","43","1834967","1"
"c","42","1834967","2"
"html","35","1834967","3"
"php","29","1834967","4"
"jquery","24","1834967","5"
"javascript","4120","1835379","1"
"jquery","956","1835379","2"
"html","928","1835379","3"
"arrays","457","1835379","4"
"regex","351","1835379","5"
"c","165","1853605","1"
"linux","45","1853605","2"
"bash","26","1853605","3"
"string","21","1853605","4"
"c++","17","1853605","5"
"android","4","1854949","1"
"security","4","1854949","2"
"http","3","1854949","3"
"meteor","3","1854949","4"
"firewall","3","1854949","5"
"c","71","1855685","1"
"javascript","15","1855685","2"
"sql","12","1855685","3"
"linux","8","1855685","4"
"linked-list","8","1855685","5"
"penetration-testing","184","1855991","1"
"meta","184","1855991","2"
"owasp","184","1855991","3"
"http-headers","184","1855991","4"
"html","184","1855991","5"
"bash","2","1856632","1"
"sticky-footer","2","1856632","2"
"css","2","1856632","3"
"footer","2","1856632","4"
"html","2","1856632","5"
"python","8","1856824","1"
"code-injection","7","1856824","2"
"cgi","7","1856824","3"
"graph","5","1856824","4"
"call-graph","5","1856824","5"
"python","10","1856909","1"
"flask","7","1856909","2"
"flask-sqlalchemy","6","1856909","3"
"sqlalchemy","6","1856909","4"
"javascript","5","1856909","5"
"php","199","1857053","1"
"magento","56","1857053","2"
"mysql","35","1857053","3"
"javascript","20","1857053","4"
"arrays","19","1857053","5"
"google-app-engine","231","1857292","1"
"python","189","1857292","2"
"android","168","1857292","3"
"android-gradle-plugin","157","1857292","4"
"android-build","154","1857292","5"
"c++","86","1858369","1"
"c","64","1858369","2"
"gcc","41","1858369","3"
"g++","36","1858369","4"
"compiler-construction","35","1858369","5"
"javascript","70","1860404","1"
"html","53","1860404","2"
"jquery","35","1860404","3"
"css","20","1860404","4"
"hint","15","1860404","5"
"asp-classic","16","1862388","1"
"javascript","7","1862388","2"
"jquery","6","1862388","3"
"ssl-certificate","4","1862388","4"
"vbscript","4","1862388","5"
"ruby","111","1864513","1"
"regex","58","1864513","2"
"design-patterns","48","1864513","3"
"prototype-pattern","48","1864513","4"
"css","47","1864513","5"
"security","62","1864545","1"
"asp.net","14","1864545","2"
"http","11","1864545","3"
"xss","9","1864545","4"
"html","8","1864545","5"
"android","13","1895162","1"
"searchview","13","1895162","2"
"android-styles","13","1895162","3"
"grails","4","1895162","4"
"gradle","3","1895162","5"
"c#","1127","1895201","1"
"asp.net","244","1895201","2"
"string","165","1895201","3"
".net","140","1895201","4"
"parsing","99","1895201","5"
"c","3","1895310","1"
"laravel","2","1895310","2"
"model","2","1895310","3"
"iframe","2","1895310","4"
"eloquent","2","1895310","5"
"go","211","1898494","1"
"python","74","1898494","2"
"string","41","1898494","3"
"php","29","1898494","4"
"regex","24","1898494","5"
"php","5","1898597","1"
"zend-framework","3","1898597","2"
"design-patterns","2","1898597","3"
"factory-pattern","1","1898597","4"
"architecture","1","1898597","5"
"php","128","1899877","1"
"mysql","26","1899877","2"
"apache","19","1899877","3"
"javascript","11","1899877","4"
"response","10","1899877","5"
"oracle","90","1900417","1"
"java","84","1900417","2"
"sql","56","1900417","3"
"jdbc","32","1900417","4"
"jsf","27","1900417","5"
"yii","294","1900483","1"
"yii2","176","1900483","2"
"php","154","1900483","3"
"activerecord","98","1900483","4"
"rbac","33","1900483","5"
"php","5004","1902010","1"
"javascript","1520","1902010","2"
"mysql","1435","1902010","3"
"laravel","1271","1902010","4"
"html","1244","1902010","5"
"string","6","1932358","1"
"c++11","6","1932358","2"
"c++","6","1932358","3"
"python","3","1932358","4"
"error-handling","3","1932358","5"
"php","30","1932946","1"
"mysql","11","1932946","2"
"instagram","10","1932946","3"
"instagram-api","10","1932946","4"
"javascript","9","1932946","5"
"php","139","1779477","2"
"swift","103","1779477","3"
"ios","95","1779477","4"
"css","94","1779477","5"
"linux","17","1780973","1"
"java","15","1780973","2"
"swing","13","1780973","3"
"arrays","11","1780973","4"
"javascript","10","1780973","5"
"c++","12761","1782465","1"
"c++11","3317","1782465","2"
"cmake","1594","1782465","3"
"c","1276","1782465","4"
"templates","1196","1782465","5"
"java","237","1813853","1"
"git","225","1813853","2"
"javascript","179","1813853","3"
"android","104","1813853","4"
"arraylist","102","1813853","5"
"android","579","1813858","1"
"java","496","1813858","2"
"docker","163","1813858","3"
"date","110","1813858","4"
"r","89","1813858","5"
"vb6","2","1815342","1"
"javascript","1","1815342","2"
"php","1","1815342","3"
"mysql","1","1815342","4"
"express","150","1815544","1"
"node.js","148","1815544","2"
"routing","35","1815544","3"
"body-parser","32","1815544","4"
"postman","32","1815544","5"
"mysql","1400","1816093","1"
"php","359","1816093","2"
"sql","249","1816093","3"
"database","151","1816093","4"
"stored-procedures","70","1816093","5"
"python","45","1836709","1"
"django","43","1836709","2"
"django-models","43","1836709","3"
"c++","2","1836709","4"
"shared-ptr","2","1836709","5"
"c","3","1836789","1"
"buffer-overflow","3","1836789","2"
"gcc","3","1836789","3"
"asp.net-core-mvc","1067","1836935","1"
"asp.net-core","1024","1836935","2"
"c#","932","1836935","3"
"asp.net-mvc","740","1836935","4"
"asp.net","272","1836935","5"
"fortify","35","1836982","1"
"java","9","1836982","2"
"struts","4","1836982","3"
"esapi","4","1836982","4"
"c#","1","1836982","5"
"c++","25","1837009","1"
"c","12","1837009","2"
"c++11","6","1837009","3"
"traits","6","1837009","4"
"typetraits","6","1837009","5"
"audio","334","1837203","1"
"c#","127","1837203","2"
"visual-studio","76","1837203","3"
"visual-studio-2012","76","1837203","4"
"key-bindings","76","1837203","5"
"jquery","26","1837731","1"
"javascript","23","1837731","2"
"c#","14","1837731","3"
"asp.net","13","1837731","4"
"visual-studio-2010","8","1837731","5"
"c#","2930","1838048","1"
".net","825","1838048","2"
"winforms","495","1838048","3"
"visual-studio","460","1838048","4"
"configuration","245","1838048","5"
"java","673","1871769","1"
"mongodb","264","1871769","2"
"string","252","1871769","3"
"contains","241","1871769","4"
"case-insensitive","241","1871769","5"
"mysql","195","1873094","1"
"mysqldump","94","1873094","2"
"innodb","91","1873094","3"
"php","67","1873094","4"
"javascript","40","1873094","5"
"angular","15044","1873365","1"
"typescript","4456","1873365","2"
"rxjs","2214","1873365","3"
"javascript","2009","1873365","4"
"ngfor","1098","1873365","5"
"math","7","1907999","1"
"gcc","7","1907999","2"
"tar","5","1907999","3"
"linux","5","1907999","4"
"functional-programming","2","1907999","5"
"wordpress","569","1908141","1"
"php","361","1908141","2"
"pagination","67","1908141","3"
"jquery","45","1908141","4"
"javascript","39","1908141","5"
"java","3","1911506","1"
"javac","3","1911506","2"
"ant","2","1911506","3"
"warnings","2","1911506","4"
"compiler-warnings","1","1911506","5"
"handlebars.js","109","1913708","1"
"gruntjs","71","1913708","2"
"javascript","59","1913708","3"
"template-engine","39","1913708","4"
"babeljs","35","1913708","5"
"java","86","1914005","1"
"arrays","26","1914005","2"
"go","22","1914005","3"
"javascript","10","1914005","4"
"multithreading","9","1914005","5"
"javascript","732","1916110","1"
